Date,Open,High,Low,Close,Volume,MA_5,EMA_5,bbands_middle,bbands_upper,bbands_lower,RSI,K,D,macd_dif,macd_dea,macd,buy_point,ticker_num,income,expenditure,account
2019-10-24,14.1,14.8,14.05,14.55,119513,14.09,14.135233222904613,13.665000000000001,14.284758017293768,13.045241982706234,81.08108108108115,96.48956628132076,89.12069309678768,0.1728255981536666,0.08224639647832191,0.0905792016753447,0,0,0.0,0.0,584414.0078612497
2019-10-25,14.4,14.55,14.3,14.4,43635,14.180000000000001,14.223488815269743,13.7025,14.399977598206496,13.005022401793505,74.35897435897442,89.96740316190613,89.4029297851605,0.20078877943338647,0.10595487306933482,0.09483390636405165,0,0,0.0,0.0,584414.0078612497
2019-10-28,14.45,14.5,14.15,14.25,23325,14.25,14.232325876846497,13.735,14.469914961066857,13.000085038933141,72.50000000000003,77.92698672332202,85.57761543121434,0.2084432516105661,0.12645254877758108,0.08199070283298501,0,0,0.0,0.0,584414.0078612497
2019-10-29,14.3,14.65,14.3,14.5,63793,14.35,14.321550584564331,13.780000000000001,14.583367910735738,12.976632089264264,75.55555555555557,82.25435478524494,84.46986188255788,0.2320079434689184,0.14756362771584855,0.08444431575306985,0,0,0.0,0.0,584414.0078612497
2019-10-30,14.7,14.7,14.35,14.4,61233,14.420000000000002,14.347700389709555,13.829999999999998,14.656680107417555,13.003319892582441,79.06976744186048,78.16956985682994,82.36976454064856,0.23984913574006228,0.16602072932069128,0.073828406419371,0,0,0.0,0.0,584414.0078612497
2019-10-31,14.35,14.35,13.9,14.0,97117,14.309999999999999,14.23180025980637,13.8475,14.673014990778425,13.021985009221575,61.36363636363637,52.11304657121996,72.28419188417236,0.21135036460503187,0.1750866563775594,0.03626370822747246,0,0,0.0,0.0,584414.0078612497
2019-11-01,14.15,14.55,14.1,14.5,93849,14.330000000000002,14.321200173204247,13.897499999999999,14.753347533150562,13.041652466849436,66.00000000000001,68.07536438081331,70.88124938305268,0.22649975628436536,0.18536927635892061,0.041130479925444746,0,0,0.0,0.0,584414.0078612497
2019-11-04,14.5,14.8,14.5,14.65,94378,14.41,14.430800115469498,13.959999999999999,14.84351570444441,13.076484295555588,67.30769230769232,78.71690958720887,73.49313611777141,0.24775355596151272,0.19784613227943904,0.04990742368207368,1,40247,0.0,-584413.1036375,0.9042237497633323
2019-11-05,14.65,14.7,14.4,14.5,53488,14.41,14.453866743646334,14.0125,14.89333766949416,13.131662330505838,62.962962962962955,78.11896536583154,75.03507920045813,0.24961617900245336,0.20820014162404193,0.04141603737841143,0,40247,0.0,0.0,0.9042237497633323
2019-11-06,14.55,14.55,14.3,14.5,52059,14.430000000000001,14.469244495764222,14.070000000000002,14.919941174434976,13.220058825565028,60.7843137254902,77.72033588491333,75.93016476194319,0.2482308702282321,0.21620628734487998,0.03202458288335211,0,40247,0.0,0.0,0.9042237497633323
2019-11-07,14.5,14.55,14.2,14.25,44219,14.48,14.39616299717615,14.115,14.900557127139653,13.329442872860348,56.363636363636346,64.63407007712169,72.16479986700269,0.22437365258201325,0.21783976039230665,0.006533892189706597,0,40247,0.0,0.0,0.9042237497633323
2019-11-08,14.35,14.4,14.2,14.25,24415,14.430000000000001,14.347441998117434,14.170000000000002,14.819923072370806,13.520076927629198,54.71698113207546,43.08938005141446,62.472993261806614,0.20312513559330192,0.21489683543250573,-0.011771699839203814,0,40247,0.0,0.0,0.9042237497633323
2019-11-11,14.3,14.35,14.15,14.25,31160,14.35,14.31496133207829,14.207500000000001,14.780452877643446,13.634547122356556,53.84615384615383,28.72625336760964,51.224079963740955,0.1841626207378333,0.20874999249357126,-0.02458737175573797,0,40247,0.0,0.0,0.9042237497633323
2019-11-12,14.3,14.35,14.2,14.3,35026,14.309999999999999,14.309974221385527,14.2375,14.761785227714748,13.713214772285253,44.18604651162791,25.817502245073186,42.75522072418504,0.17119583421872875,0.20123916083860277,-0.030043326619874022,0,40247,0.0,0.0,0.9042237497633323
2019-11-13,14.3,14.4,14.2,14.2,32373,14.25,14.273316147590352,14.26,14.734973683481416,13.785026316518584,45.23809523809522,17.211668163382125,34.2407032039174,0.15110851333659525,0.19121303133820128,-0.04010451800160603,0,40247,0.0,0.0,0.9042237497633323
2019-11-14,14.2,14.6,14.2,14.5,57937,14.3,14.348877431726901,14.295000000000002,14.730775171389912,13.859224828610092,55.55555555555555,44.80777877558808,37.763061727807624,0.1575801734621436,0.18448645976298975,-0.026906286300846155,0,40247,0.0,0.0,0.9042237497633323
2019-11-15,14.6,14.6,14.25,14.3,39855,14.309999999999999,14.332584954484602,14.3125,14.718548026715936,13.906451973284064,45.454545454545475,40.98296362816997,38.83636236126174,0.14490036104242066,0.17656924001887594,-0.03166887897645529,0,40247,0.0,0.0,0.9042237497633323
2019-11-18,14.6,14.75,14.45,14.5,58847,14.36,14.388389969656401,14.342500000000001,14.708935533211378,13.976064466788625,52.17391304347825,60.655309085446646,46.109344602656705,0.1492691648612432,0.1711092249873494,-0.021840060126106203,0,40247,0.0,0.0,0.9042237497633323
2019-11-19,14.45,14.6,14.35,14.55,37821,14.41,14.442259979770935,14.37,14.711174442184502,14.028825557815496,64.1025641025641,73.77020605696444,55.32963175409262,0.15497954774082068,0.16788328953804366,-0.012903741797222978,0,40247,0.0,0.0,0.9042237497633323
2019-11-20,14.55,14.8,14.45,14.75,55131,14.52,14.544839986513956,14.404999999999998,14.751265793863478,14.058734206136517,57.57575757575757,82.51347070464297,64.39091140427607,0.17364176170355705,0.16903498397114636,0.004606777732410694,0,40247,0.0,0.0,0.9042237497633323
2019-11-21,14.6,14.65,14.45,14.65,42654,14.55,14.579893324342638,14.41,14.767211421989703,14.052788578010297,50.0,80.93490639568792,69.90557640141336,0.1783071229369959,0.17088941176431627,0.007417711172679642,0,40247,0.0,0.0,0.9042237497633323
2019-11-22,14.65,14.7,14.5,14.6,30220,14.61,14.58659554956176,14.419999999999998,14.786606055596337,14.053393944403659,53.33333333333332,76.17882648601412,71.99665976294695,0.17594172649097928,0.17189987470964888,0.004041851781330402,0,40247,0.0,0.0,0.9042237497633323
2019-11-25,14.65,15.5,14.65,15.0,166478,14.709999999999999,14.724397033041175,14.4575,14.893705226928686,14.021294773071313,63.15789473684209,84.11921765734274,76.03751239441222,0.20399229364591243,0.17831835849690159,0.02567393514901084,0,40247,0.0,0.0,0.9042237497633323
2019-11-26,15.25,15.4,15.1,15.2,165216,14.84,14.882931355360784,14.492500000000001,15.03589212360864,13.949107876391363,75.67567567567565,89.41281177156183,80.49594552012876,0.23959895117589447,0.19057447703270017,0.0490244741431943,0,40247,0.0,0.0,0.9042237497633323
2019-11-27,15.35,15.4,15.1,15.2,41376,14.930000000000001,14.988620903573857,14.532500000000002,15.154814229308561,13.910185770691443,75.67567567567565,92.94187451437456,84.6445885182107,0.26476543270307573,0.20541266816677528,0.05935276453630045,0,40247,0.0,0.0,0.9042237497633323
2019-11-28,15.25,15.3,15.05,15.1,34136,15.02,15.025747269049239,14.5875,15.206268939104014,13.968731060895987,71.79487179487178,89.73902745402751,86.34273483014964,0.2734882836693515,0.21902779126729055,0.05446049240206097,0,40247,0.0,0.0,0.9042237497633323
2019-11-29,15.1,15.15,14.85,14.95,45681,15.09,15.00049817936616,14.610000000000003,15.246867333123557,13.973132666876449,65.85365853658533,79.27046274712944,83.98531080247625,0.2652399386011126,0.22827022073405495,0.03696971786705766,0,40247,0.0,0.0,0.9042237497633323
2019-12-02,15.0,15.3,15.0,15.1,63994,15.11,15.033665452910775,14.632499999999999,15.304270049942616,13.960729950057381,71.42857142857144,72.846975164753,80.2725322565685,0.267720694589233,0.23616031550509056,0.031560379084142415,0,40247,0.0,0.0,0.9042237497633323
2019-12-03,15.05,15.35,15.05,15.35,51943,15.14,15.139110301940516,14.675,15.4122245248226,13.937775475177402,70.73170731707317,81.89798344316867,80.81434931876856,0.28655637868717143,0.24623952814150674,0.040316850545664695,1,40247,0.0,0.0,0.9042237497633323
2019-12-04,15.4,15.95,15.4,15.85,190321,15.27,15.376073534627011,14.742499999999998,15.634281924015005,13.850718075984991,82.97872340425529,87.93198896211246,83.18689586654986,0.3379341211720277,0.26457844674761094,0.07335567442441676,0,40247,0.0,0.0,0.9042237497633323
2019-12-05,16.05,16.7,16.05,16.55,228294,15.559999999999999,15.767382356418008,14.857499999999998,16.018221758217663,13.696778241782333,85.96491228070174,91.95465930807498,86.10948368039156,0.43017669296304284,0.29769809599069735,0.13247859697234549,0,40247,0.0,0.0,0.9042237497633323
2019-12-06,16.5,16.5,16.1,16.2,109731,15.809999999999999,15.911588237612005,14.954999999999998,16.21828935719411,13.691710642805889,76.19047619047615,87.34477287204996,86.5212467442777,0.469623987751298,0.3320832743428175,0.1375407134084805,0,40247,0.0,0.0,0.9042237497633323
2019-12-09,16.4,16.55,16.25,16.25,68335,16.04,16.024392158408006,15.054999999999998,16.39361869103935,13.716381308960646,74.99999999999997,84.66663019056203,85.90304122637248,0.499166751613874,0.3654999697970288,0.13366678181684521,0,40247,0.0,0.0,0.9042237497633323
2019-12-10,16.35,16.5,16.25,16.45,58803,16.259999999999998,16.16626143893867,15.1625,16.584074830953302,13.7409251690467,79.03225806451609,86.99997568259687,86.26868604511395,0.5325786976416627,0.3989157153659556,0.13366298227570705,1,40247,0.0,0.0,0.9042237497633323
2019-12-11,16.4,16.5,16.15,16.25,60175,16.34,16.19417429262578,15.265,16.689815777565613,13.840184222434386,75.38461538461539,77.04760283601695,83.19499164208162,0.5367324593712208,0.42647906416700865,0.11025339520421218,0,40247,0.0,0.0,0.9042237497633323
2019-12-12,16.3,16.75,16.3,16.6,155933,16.35,16.32944952841719,15.37,16.86177746329669,13.87822253670331,75.0,84.69840189067797,83.69612839161374,0.561790449793282,0.4535413412922633,0.10824910850101865,1,40247,0.0,0.0,0.9042237497633323
2019-12-13,16.65,16.8,16.4,16.6,81741,16.43,16.419633018944793,15.485,16.983699436177883,13.986300563822116,73.33333333333334,89.79893459378532,85.73039712567093,0.5750206081035216,0.477837194654515,0.0971834134490066,0,40247,0.0,0.0,0.9042237497633323
2019-12-16,16.55,16.85,16.4,16.65,72127,16.509999999999998,16.496422012629864,15.592499999999998,17.101564279611672,14.083435720388323,73.77049180327867,93.19928972919021,88.2200279935107,0.5828217793368626,0.49883411159098456,0.08398766774587807,0,40247,0.0,0.0,0.9042237497633323
2019-12-17,16.85,17.05,16.7,17.0,96263,16.619999999999997,16.664281341753245,15.715,17.262934107124686,14.167065892875312,78.78787878787877,95.46619315279348,90.63541637993829,0.6102121923619936,0.5211097277451864,0.08910246461680726,0,40247,0.0,0.0,0.9042237497633323
2019-12-18,16.9,16.95,16.7,16.8,73543,16.73,16.709520894502162,15.8175,17.367749979841932,14.267250020158071,77.61194029850746,88.08857321297346,89.78646865761668,0.608763516614026,0.5386404855189544,0.07012303109507156,0,40247,0.0,0.0,0.9042237497633323
2019-12-19,16.8,16.8,16.45,16.7,57550,16.75,16.70634726300144,15.919999999999998,17.418132170404167,14.421867829595831,74.2424242424242,67.05904880864883,82.21066204129406,0.5927138302973667,0.5494551544746369,0.0432586758227298,0,40247,0.0,0.0,0.9042237497633323
2019-12-20,16.75,16.8,16.55,16.7,47379,16.77,16.704231508667625,16.025,17.429813154835866,14.620186845164133,72.13114754098358,53.039365872432406,72.4868966516735,0.5733847161712387,0.5542410668139572,0.01914364935728141,0,40247,0.0,0.0,0.9042237497633323
2019-12-23,16.7,16.7,16.5,16.55,30998,16.75,16.652821005778417,16.1025,17.44208015810921,14.762919841890788,62.962962962962976,35.35957724828827,60.11112351721176,0.5397407126117777,0.5513409959735214,-0.01160028336174368,0,40247,0.0,0.0,0.9042237497633323
2019-12-24,16.6,16.7,16.5,16.55,25642,16.660000000000004,16.618547337185614,16.169999999999998,17.45584602499673,14.884153975003265,50.0,23.573051498858845,47.93176617776079,0.507230559251953,0.5425189086292077,-0.03528834937725467,0,40247,0.0,0.0,0.9042237497633323
2019-12-25,16.6,16.75,16.55,16.65,19272,16.63,16.629031558123742,16.2425,17.46326820076536,15.021731799234638,62.857142857142854,29.048700999238946,41.63741111825351,0.4839564441210129,0.5308064157275688,-0.04684997160655591,0,40247,0.0,0.0,0.9042237497633323
2019-12-26,16.65,16.65,16.4,16.55,26143,16.6,16.60268770541583,16.315,17.422745458126503,15.2072545418735,58.33333333333338,19.3658006661593,34.21354096755544,0.4522293574045122,0.5150910040629575,-0.06286164665844529,0,40247,0.0,0.0,0.9042237497633323
2019-12-27,16.6,16.75,16.55,16.7,31725,16.6,16.635125136943884,16.402499999999996,17.326337106853735,15.478662893146256,57.14285714285716,46.24386711077287,38.22364968196125,0.4341841543371139,0.49890963411778877,-0.06472547978067489,0,40247,0.0,0.0,0.9042237497633323
2019-12-30,16.65,16.7,16.45,16.55,46454,16.6,16.606750091295925,16.475,17.180336798983216,15.769663201016787,58.82352941176477,30.829244740515247,35.75884803481258,0.40313239518929933,0.4797541863320909,-0.07662179114279155,0,40247,0.0,0.0,0.9042237497633323
2019-12-31,16.5,16.6,16.4,16.45,30478,16.58,16.55450006086395,16.529999999999998,17.01207883172764,16.047921168272357,44.82758620689645,20.552829827010164,30.69017529887844,0.3662327845157769,0.4570499059688281,-0.09081712145305121,0,40247,0.0,0.0,0.9042237497633323
2020-01-02,16.45,16.65,16.4,16.55,32937,16.56,16.55300004057597,16.565,16.932559518989628,16.197440481010375,48.387096774193516,27.03521988467363,29.471856827476834,0.34112644812466186,0.4338652143999949,-0.09273876627533306,0,40247,0.0,0.0,0.9042237497633323
2020-01-03,16.55,16.55,16.15,16.3,48588,16.51,16.468666693717317,16.552500000000002,16.937824538538475,16.16717546146153,40.000000000000036,18.023479923115755,25.655731192689807,0.29762574071709835,0.40661731966341563,-0.10899157894631728,0,0,663140.41126375,0.0,663141.3154874998
2020-01-06,16.05,16.15,15.95,16.05,44790,16.380000000000003,16.329111129144877,16.545,16.962013189239727,16.127986810760277,21.212121212121147,12.015653282077169,21.109038555818927,0.24020922362322494,0.37333570045537756,-0.13312647683215262,0,0,0.0,0.0,663141.3154874998
2020-01-07,16.05,16.15,15.8,16.0,39718,16.270000000000003,16.21940741942992,16.532500000000002,16.99647737013769,16.068522629862315,23.333333333333243,8.01043552138478,16.74283754434088,0.18849874187021598,0.3363683087383453,-0.1478695668681293,0,0,0.0,0.0,663141.3154874998
2020-01-08,15.85,15.9,15.65,15.75,60494,16.130000000000003,16.06293827961995,16.4975,17.07323865598888,15.921761344011117,21.212121212121147,5.340290347589853,12.941988478757203,0.12589367791135686,0.2942733825729476,-0.16837970466159075,0,0,0.0,0.0,663141.3154874998
2020-01-09,15.85,16.15,15.85,16.05,43816,16.03,16.058625519746634,16.4875,17.08656176643138,15.888438233568621,33.33333333333333,16.060193565059922,13.981390174191443,0.09934106452009672,0.25528691896237743,-0.1559458544422807,0,0,0.0,0.0,663141.3154874998
2020-01-10,16.2,16.25,15.85,16.15,32386,16.0,16.08908367983109,16.465,17.079084684713667,15.850915315286331,39.47368421052623,34.94921995246408,20.970666766948987,0.08538285101389675,0.2213061053726813,-0.13592325435878455,0,0,0.0,0.0,663141.3154874998
2020-01-13,16.15,16.2,16.05,16.05,23989,16.0,16.07605578655406,16.4375,17.07379788621359,15.801202113786408,37.49999999999996,48.29947996830953,30.0802711674025,0.0654966968308166,0.19014422366430836,-0.12464752683349176,0,0,0.0,0.0,663141.3154874998
2020-01-14,16.1,16.4,16.05,16.25,61290,16.05,16.134037191036043,16.4175,17.05096270608449,15.78403729391551,40.47619047619048,65.5329866455397,41.897842993448236,0.06512439145284077,0.16514025722201484,-0.10001586576917407,0,0,0.0,0.0,663141.3154874998
2020-01-15,16.3,16.4,16.1,16.15,36473,16.130000000000003,16.13935812735736,16.375,16.95852377843571,15.791476221564292,40.47619047619042,70.3553244303597,51.383670139085396,0.056113332920777026,0.14333487236176728,-0.08722153944099026,0,0,0.0,0.0,663141.3154874998
2020-01-16,16.2,16.2,16.0,16.15,27867,16.15,16.142905418238243,16.3425,16.89952333882871,15.78547666117129,35.89743589743587,63.570216286906174,55.445852188358984,0.048413918595990424,0.12435068160861193,-0.0759367630126215,0,0,0.0,0.0,663141.3154874998
2020-01-17,16.15,16.15,15.95,16.0,28877,16.119999999999997,16.095270278825495,16.3075,16.858204094773125,15.756795905226877,35.89743589743587,42.38014419127078,51.09061618932958,0.02986407639171418,0.10545336056523238,-0.0755892841735182,-1,0,0.0,0.0,663141.3154874998
2020-01-20,15.85,16.15,15.85,16.05,31117,16.119999999999997,16.080180185883663,16.275,16.80556573579518,15.744434264204815,39.47368421052634,34.92009612751395,45.70044283539104,0.01897899687107696,0.08815848782640132,-0.06917949095532436,0,0,0.0,0.0,663141.3154874998
2020-01-30,15.5,15.55,14.95,15.1,137855,15.89,15.753453457255777,16.2025,16.92463225935412,15.480367740645882,23.6363636363636,23.2800640850093,38.226983251930456,-0.06554895998265131,0.0574169982645908,-0.1229659582472421,0,0,0.0,0.0,663141.3154874998
2020-01-31,15.05,15.2,14.8,14.9,68549,15.639999999999997,15.468968971503852,16.119999999999997,17.019666604915333,15.220333395084662,24.07407407407404,15.520042723339534,30.658003075733482,-0.14698198646369143,0.016537201318934356,-0.16351918778262578,0,0,0.0,0.0,663141.3154874998
2020-02-03,14.45,15.0,14.15,15.0,75652,15.410000000000002,15.31264598100257,16.0375,17.025869870038484,15.049130129961519,29.411764705882316,13.013361815559684,24.77645598900888,-0.20113057431677106,-0.02699635380820673,-0.17413422050856434,0,0,0.0,0.0,663141.3154874998
2020-02-04,15.0,15.3,14.9,15.2,70790,15.25,15.275097320668381,15.970000000000002,16.9929369482035,14.947063051796503,35.185185185185155,17.371226717619464,22.308046231879075,-0.2253081793376559,-0.06665871891409657,-0.15864946042355932,0,0,0.0,0.0,663141.3154874998
2020-02-05,15.25,15.7,15.25,15.5,77032,15.14,15.350064880445588,15.910000000000002,16.89468269000724,14.925317309992764,45.454545454545446,28.97212215957238,24.529404874443507,-0.21775150886299066,-0.0968772769038754,-0.12087423195911526,0,0,0.0,0.0,663141.3154874998
2020-02-06,15.8,16.35,15.75,16.25,157712,15.37,15.650043253630393,15.895000000000001,16.848886785735022,14.94111321426498,53.124999999999986,52.64808143971492,33.90229706286731,-0.1495204820368219,-0.10740591793046471,-0.04211456410635718,0,0,0.0,0.0,663141.3154874998
2020-02-07,16.2,16.5,16.15,16.35,80109,15.66,15.88336216908693,15.89,16.83318608980407,14.946813910195932,53.12500000000004,68.43205429314328,45.41221613962597,-0.08638197974239503,-0.10320113029285077,0.01681915055045574,0,0,0.0,0.0,663141.3154874998
2020-02-10,16.15,16.55,16.0,16.4,44206,15.940000000000001,16.055574779391286,15.882500000000002,16.806769982202113,14.958230017797892,55.55555555555552,78.95470286209553,56.59304504711582,-0.03194147817562332,-0.08894919986940529,0.057007721693781974,0,0,0.0,0.0,663141.3154874998
2020-02-11,16.55,16.9,16.5,16.7,84802,16.24,16.270383186260858,15.9025,16.87793580004011,14.92706419995989,56.92307692307691,85.96980190806369,66.38529733409844,0.03500696582313445,-0.06415796673089734,0.09916493255403179,0,0,0.0,0.0,663141.3154874998
2020-02-12,16.65,16.95,16.6,16.9,79548,16.52,16.48025545750724,15.944999999999999,17.012192578684786,14.877807421315211,61.19402985074627,90.64653460537579,74.47237642452423,0.10301492661050204,-0.030723388062617468,0.1337383146731195,0,0,0.0,0.0,663141.3154874998
2020-02-13,17.0,17.15,16.65,16.85,73179,16.639999999999997,16.60350363833816,15.9875,17.12542574450176,14.84957425549824,60.294117647058876,91.20025383948143,80.04833556284329,0.15113495370476215,0.005648280290858457,0.1454866734139037,0,0,0.0,0.0,663141.3154874998
2020-02-14,16.6,16.7,16.5,16.5,43506,16.669999999999998,16.569002425558775,16.025,17.178473016589415,14.871526983410583,56.94444444444444,69.89107831723001,76.66258314763887,0.1591932660583275,0.03635727744435227,0.12283598861397524,0,0,0.0,0.0,663141.3154874998
2020-02-17,16.5,16.55,16.35,16.4,40030,16.669999999999998,16.51266828370585,16.042499999999997,17.20752145902978,14.877478540970213,54.79452054794518,46.59405221148668,66.6397395022548,0.15571538239165506,0.06022889843381283,0.09548648395784223,0,0,0.0,0.0,663141.3154874998
2020-02-18,16.4,16.4,16.1,16.15,44154,16.560000000000002,16.3917788558039,16.0425,17.207521459029785,14.877478540970216,67.79661016949152,31.062701474324452,54.78072682627801,0.1312729905457779,0.07443771685620584,0.05683527368957206,0,0,0.0,0.0,663141.3154874998
2020-02-19,16.1,16.25,16.05,16.1,30092,16.4,16.2945192372026,16.044999999999998,17.210289663560044,14.879710336439953,71.42857142857149,20.708467649549636,43.42330710070189,0.10663837595945935,0.08087784867685655,0.025760527282602808,0,0,0.0,0.0,663141.3154874998
2020-02-20,16.25,16.5,16.1,16.3,43133,16.29,16.296346158135066,16.0475,17.21475104412028,14.880248955879718,72.41379310344833,22.694533988588617,36.5137160633308,0.10207691580254519,0.08511766210199428,0.016959253700550903,0,0,0.0,0.0,663141.3154874998
2020-02-21,16.15,16.25,16.0,16.05,26572,16.2,16.214230772090044,16.0425,17.208808278286615,14.876191721713386,64.40677966101698,15.129689325725744,29.38570715079578,0.07739683259353924,0.08357349620030328,-0.006176663606764041,0,0,0.0,0.0,663141.3154874998
2020-02-24,15.9,15.95,15.8,15.8,48434,16.080000000000002,16.07615384806003,16.025,17.194829047339773,14.855170952660224,55.17241379310347,10.086459550483829,22.952624617358463,0.03723554993584699,0.07430590694741203,-0.03707035701156504,0,0,0.0,0.0,663141.3154874998
2020-02-25,15.6,16.1,15.6,15.9,39151,16.029999999999998,16.017435898706687,16.02,17.191067888723744,14.848932111276255,42.22222222222221,13.390973033655861,19.76540742279093,0.013323028766016876,0.062109331311133,-0.04878630254511612,0,0,0.0,0.0,663141.3154874998
2020-02-26,15.6,15.75,15.6,15.6,47662,15.930000000000001,15.878290599137792,15.997500000000002,17.182605480537447,14.812394519462558,34.69387755102033,8.927315355770574,16.15271006711748,-0.029495305811664707,0.04378840388657346,-0.07328370969823816,0,0,0.0,0.0,663141.3154874998
2020-02-27,15.6,15.75,15.25,15.3,81289,15.73,15.685527066091861,16.0075,17.165202466093895,14.849797533906106,29.62962962962964,5.951543570513716,12.752321234916224,-0.08663792913250923,0.017703137282756923,-0.10434106641526615,0,0,0.0,0.0,663141.3154874998
2020-03-02,14.95,15.45,14.95,15.25,99628,15.569999999999999,15.540351377394575,16.025,17.124317970379764,14.925682029620233,20.408163265306086,3.967695713675811,9.824112727836086,-0.13440906786954976,-0.012719303747704414,-0.12168976412184535,0,0,0.0,0.0,663141.3154874998
2020-03-03,15.55,15.75,15.35,15.5,88570,15.510000000000002,15.52690091826305,16.05,17.07518291050909,15.024817089490913,21.999999999999993,15.465643296296687,11.704622917322952,-0.15036185100689536,-0.040247813199542605,-0.11011403780735277,0,0,0.0,0.0,663141.3154874998
2020-03-04,15.5,16.0,15.5,15.8,85641,15.49,15.617933945508703,16.08,17.036765383989138,15.123234616010858,30.909090909090892,38.51555706932602,20.64160096799064,-0.13721532097482303,-0.05964131475459869,-0.07757400622022434,0,0,0.0,0.0,663141.3154874998
2020-03-05,16.0,16.05,15.7,15.7,59085,15.510000000000002,15.645289297005803,16.089999999999996,17.02626919205957,15.153730807940423,33.99999999999999,52.94976531894454,31.410989084975277,-0.13332883367362847,-0.07437881853840465,-0.05895001513522381,0,0,0.0,0.0,663141.3154874998
2020-03-06,15.55,15.6,15.4,15.45,72732,15.540000000000001,15.580192864670536,16.05,17.023139250056172,15.076860749943831,32.07547169811321,47.42105566717509,36.747677945708546,-0.1487074680254139,-0.08924454843580651,-0.059462919589607394,0,0,0.0,0.0,663141.3154874998
2020-03-09,15.15,15.15,14.95,15.05,82969,15.5,15.403461909780358,15.985,17.03956152025374,14.930438479746257,30.357142857142875,31.61403711145006,35.03646433428905,-0.19097041553150973,-0.10958972185494717,-0.08138069367656256,-1,0,0.0,0.0,663141.3154874998
2020-03-10,14.95,15.25,14.8,14.95,82904,15.39,15.252307939853573,15.9125,17.039830918585967,14.785169081414033,29.82456140350875,21.076024740966705,30.382984469848267,-0.22988331838635467,-0.13364844116122868,-0.096234877225126,0,0,0.0,0.0,663141.3154874998
2020-03-11,15.0,15.05,14.8,14.8,55553,15.190000000000001,15.10153862656905,15.817499999999999,16.98295055665175,14.652049443348247,23.214285714285722,14.05068316064447,24.938884033447003,-0.26971669448759883,-0.1608620918265027,-0.10885460266109612,0,0,0.0,0.0,663141.3154874998
2020-03-12,14.6,14.65,13.85,14.35,138258,14.919999999999998,14.851025751046034,15.690000000000001,16.910491704191337,14.469508295808664,21.666666666666668,9.367122107096312,19.74829672466344,-0.3337489214103666,-0.19543945774327548,-0.13830946366709113,0,0,0.0,0.0,663141.3154874998
2020-03-13,13.7,14.3,13.65,14.05,211904,14.64,14.584017167364024,15.55,16.84614813968152,14.253851860318479,21.311475409836074,6.244748071397542,15.247113840241473,-0.40404483798620916,-0.23716053379186225,-0.1668843041943469,0,0,0.0,0.0,663141.3154874998
2020-03-16,14.0,14.1,13.75,13.9,81036,14.41,14.35601144490935,15.419999999999998,16.825844941663146,14.014155058336849,17.741935483870986,4.163165380931694,11.552464353804881,-0.46648129868823673,-0.2830246867711371,-0.1834566119170996,0,0,0.0,0.0,663141.3154874998
2020-03-17,13.75,14.0,13.65,13.75,147402,14.169999999999998,14.154007629939567,15.2875,16.79477402949824,13.78022597050176,18.64406779661019,2.7754435872877963,8.626790764965852,-0.5220485394241479,-0.3308294573017393,-0.19121908212240857,0,0,0.0,0.0,663141.3154874998
2020-03-18,13.8,14.0,13.75,13.8,90628,13.969999999999999,14.036005086626378,15.170000000000002,16.754424185627023,13.58557581437298,22.22222222222225,3.4375973121601393,6.897059614030614,-0.5556462518021501,-0.3757928162018215,-0.17985343560032863,0,0,0.0,0.0,663141.3154874998
2020-03-19,13.75,13.8,13.1,13.7,176799,13.84,13.924003391084254,15.05,16.696815108019067,13.403184891980935,21.818181818181838,2.2917315414400927,5.361950256500441,-0.5836143027900178,-0.41735711351946075,-0.16625718927055705,0,0,0.0,0.0,663141.3154874998
2020-03-20,13.8,14.4,13.8,13.85,158070,13.8,13.899335594056168,14.9275,16.548448796230108,13.30655120376989,18.867924528301923,15.81353531334099,8.845811942113958,-0.5869099062387466,-0.45126767206331797,-0.13564223417542864,0,0,0.0,0.0,663141.3154874998
2020-03-23,13.55,13.85,13.5,13.75,59406,13.77,13.849557062704115,14.8125,16.424912788339213,13.200087211660787,8.163265306122483,18.875690208894067,12.189104697707327,-0.590780707730044,-0.47917027919666316,-0.11161042853338082,0,0,0.0,0.0,663141.3154874998
2020-03-24,14.05,14.15,13.8,13.85,114641,13.789999999999997,13.84970470846941,14.714999999999998,16.312529342453473,13.117470657546525,12.244897959183696,45.91712680592938,23.431778733781343,-0.5791036353060726,-0.499156950418545,-0.07994668488752754,0,0,0.0,0.0,663141.3154874998
2020-03-25,14.05,14.35,13.95,14.1,187932,13.85,13.93313647231294,14.625,16.146348086402263,13.103651913597739,22.44897959183675,63.94475120395292,36.936102890505204,-0.5434124402695613,-0.5080080483887482,-0.03540439188081301,0,0,0.0,0.0,663141.3154874998
2020-03-26,14.15,14.2,13.95,14.1,74645,13.929999999999998,13.988757648208628,14.55,16.01867287031518,13.081327129684825,26.829268292682933,75.96316746930195,49.94512441677078,-0.5092565189130962,-0.5082577424936179,-0.00099877641947832,0,0,0.0,0.0,663141.3154874998
2020-03-27,14.35,14.35,13.9,14.0,59235,13.959999999999999,13.992505098805752,14.485000000000003,15.930025951323996,13.03997404867601,26.829268292682958,74.45163545572514,58.11396142975557,-0.4846698965521803,-0.5035401733053304,0.018870276753150117,0,0,0.0,0.0,663141.3154874998
