Date,Open,High,Low,Close,Volume,MA_5,EMA_5,RSI,K,D,macd_dif,macd_dea,macd,bbands_middle,bbands_upper,bbands_lower,MA_10,buy_point,ticker_num,income,expenditure,account
2019-10-08,7.63,7.65,7.55,7.55,1707,7.659999999999999,7.655385370627978,28.57142857142856,2.857652854393633,5.929915981569053,-0.1195646399827357,-0.09762498507162581,-0.021939654911109885,7.8595,8.126967755065985,7.592032244934014,7.757000000000001,-1,0,0.0,0.0,491747.4369434999
2019-10-09,7.55,7.59,7.48,7.48,2224,7.601999999999999,7.596923580418652,13.88888888888886,1.9051019029290888,4.588311288689065,-0.13260787368198557,-0.10462156279369778,-0.02798631088828779,7.833,8.137965571827442,7.528034428172559,7.714999999999999,-1,0,0.0,0.0,491747.4369434999
2019-10-14,7.48,7.65,7.48,7.6,2679,7.5920000000000005,7.597949053612435,28.571428571428502,13.03477381763893,7.40379879833902,-0.13174308101123255,-0.11004586643720474,-0.021697214574027818,7.8125,8.122201469160284,7.502798530839715,7.688000000000001,0,0,0.0,0.0,491747.4369434999
2019-10-15,7.6,7.6,7.51,7.53,1234,7.562,7.5752993690749575,27.160493827160426,13.591809996072996,9.466469197583677,-0.13514823682746702,-0.1150663405152572,-0.020081896312209815,7.7909999999999995,8.116078452069711,7.4659215479302885,7.6530000000000005,-1,0,0.0,0.0,491747.4369434999
2019-10-16,7.53,7.67,7.53,7.61,1152,7.554,7.586866246049972,30.588235294117588,24.003735399680878,14.312224598282743,-0.12989417671964443,-0.11803190775613466,-0.011862268963509767,7.7705,8.086821039452074,7.454178960547927,7.634,0,0,0.0,0.0,491747.4369434999
2019-10-17,7.6,7.7,7.6,7.63,1088,7.57,7.601244164033315,33.73493975903607,41.00249026645392,23.20897982100647,-0.122702030746626,-0.11896593235423294,-0.0037360983923930557,7.7535,8.061543828050556,7.445456171949444,7.615,0,0,0.0,0.0,491747.4369434999
2019-10-18,7.61,7.67,7.61,7.64,901,7.601999999999999,7.61416277602221,35.8024691358024,54.00166017763592,33.47320660654962,-0.11487112400711919,-0.1181469706848102,0.0032758466776910133,7.7415,8.047589856088113,7.435410143911889,7.601999999999999,0,0,0.0,0.0,491747.4369434999
2019-10-21,7.64,7.72,7.62,7.68,912,7.618,7.6361085173481404,38.095238095238045,69.33444011842394,45.42695111050772,-0.10423584238491745,-0.11536474502483166,0.011128902639914201,7.725499999999999,8.008446991502014,7.442553008497984,7.605000000000001,1,63938,0.0,-491743.577472,3.8594714999198914
2019-10-22,7.69,7.78,7.69,7.75,1461,7.662000000000001,7.674072344898761,46.987951807228924,79.55629341228263,56.80339854443269,-0.08913143835174075,-0.11011808369021348,0.02098664533847272,7.716499999999999,7.983878009567057,7.449121990432941,7.612,1,63938,0.0,0.0,3.8594714999198914
2019-10-23,7.76,7.83,7.72,7.72,1037,7.684,7.689381563265841,44.047619047618994,82.66715857115135,65.42465188667225,-0.07867492307387547,-0.10382945156694588,0.025154528493070413,7.707499999999999,7.961340501102644,7.453659498897354,7.619,1,63938,0.0,0.0,3.8594714999198914
2019-10-24,7.77,7.77,7.72,7.73,889,7.703999999999999,7.702921042177229,47.50000000000005,85.4144693504646,72.08792437460303,-0.06878819545647197,-0.0968212003448511,0.028033004888379134,7.697,7.9278332731649455,7.466166726835055,7.636999999999999,1,63938,0.0,0.0,3.8594714999198914
2019-10-25,7.7,7.74,7.67,7.69,1088,7.714,7.698614028118153,52.77777777777779,81.1854038094007,75.1204175195356,-0.06344915592196632,-0.09014679146027416,0.02669763553830784,7.6865,7.897713162468731,7.475286837531268,7.658000000000001,0,63938,0.0,0.0,3.8594714999198914
2019-10-28,7.69,7.72,7.68,7.69,821,7.715999999999999,7.695742685412103,50.724637681159464,73.17122158721958,74.47068554209692,-0.05854308043570633,-0.0838260492553606,0.025282968819654264,7.6775,7.871291124667884,7.483708875332116,7.667,0,63938,0.0,0.0,3.8594714999198914
2019-10-29,7.69,7.7,7.63,7.64,1017,7.694,7.677161790274736,49.29577464788728,51.55859216925743,66.83332108448376,-0.05802073547711917,-0.0786649864997123,0.020644251022593138,7.665499999999999,7.835967005605317,7.4950329943946805,7.678,0,63938,0.0,0.0,3.8594714999198914
2019-10-30,7.65,7.68,7.57,7.6,797,7.67,7.651441193516491,53.84615384615383,34.37239477950495,56.013012316157486,-0.060141169079625634,-0.07496022301569498,0.014819053936069346,7.655500000000001,7.81643166251563,7.494568337484372,7.677,-1,63938,0.0,0.0,3.8594714999198914
2019-10-31,7.62,7.7,7.56,7.58,1225,7.639999999999999,7.627627462344328,58.3333333333333,22.9149298530033,44.98031816177276,-0.0627125496048988,-0.07251068833353574,0.00979813872863694,7.6435,7.7885896274722795,7.498410372527721,7.672,-1,63938,0.0,0.0,3.8594714999198914
2019-11-01,7.58,7.64,7.55,7.59,725,7.62,7.615084974896218,48.97959183673471,17.23740421572765,35.73268017975772,-0.06321477024886057,-0.07065150471660071,0.007436734467740139,7.6345,7.76903252394884,7.49996747605116,7.667,-1,63938,0.0,0.0,3.8594714999198914
2019-11-04,7.62,7.64,7.58,7.59,761,7.6,7.6067233165974795,57.14285714285708,13.71382503270727,28.39306179740757,-0.0628878517192133,-0.06909877411712323,0.006210922397909935,7.6315,7.767187140142481,7.495812859857519,7.6579999999999995,-1,63938,0.0,0.0,3.8594714999198914
2019-11-05,7.56,7.59,7.56,7.58,760,7.587999999999999,7.59781554439832,45.714285714285694,9.142550021804846,21.976224538873325,-0.0627127690909246,-0.0678215731118835,0.005108804020958896,7.6265,7.762039662092118,7.490960337907882,7.641,-1,63938,0.0,0.0,3.8594714999198914
2019-11-06,7.58,7.61,7.57,7.57,866,7.582000000000001,7.588543696265547,41.17647058823536,6.095033347869897,16.682494141872183,-0.06265864145803857,-0.06678898678111451,0.0041303453230759485,7.6225000000000005,7.75974066452785,7.485259335472151,7.6259999999999994,-1,63938,0.0,0.0,3.8594714999198914
2019-11-07,7.56,7.59,7.56,7.57,530,7.58,7.582362464177032,39.39393939393952,4.0633555652465985,12.476114616330323,-0.06190217517634,-0.06581162446015962,0.003909449283819616,7.6235,7.75889202339889,7.48810797660111,7.610000000000001,-1,63938,0.0,0.0,3.8594714999198914
2019-11-08,7.57,7.57,7.53,7.54,655,7.57,7.568241642784688,28.125000000000135,2.708903710164399,9.220377647608348,-0.0629972266630281,-0.06524874490073332,0.0022515182377052245,7.6265,7.751283813052998,7.501716186947002,7.594999999999999,-1,63938,0.0,0.0,3.8594714999198914
2019-11-11,7.54,7.54,7.5,7.51,1380,7.553999999999999,7.548827761856459,7.142857142857277,1.805935806776266,6.748897033997655,-0.06553041826470096,-0.06530507957352685,-0.00022533869117410954,7.622,7.756402380931462,7.487597619068538,7.577,-1,63938,0.0,0.0,3.8594714999198914
2019-11-12,7.5,7.52,7.45,7.48,1523,7.534000000000001,7.525885174570973,7.1428571428573004,1.2039572045175106,4.900583757504273,-0.06916148953934798,-0.06607636156669108,-0.0030851279726568925,7.6195,7.762255034937637,7.476744965062363,7.561,-1,63938,0.0,0.0,3.8594714999198914
2019-11-13,7.48,7.48,7.45,7.45,745,7.510000000000001,7.50059011638065,3.3333333333332646,0.8026381363450071,3.5346018837845175,-0.07361134322131502,-0.06758335789761587,-0.00602798532369915,7.6114999999999995,7.7722824617302715,7.4507175382697275,7.546000000000001,-1,63938,0.0,0.0,3.8594714999198914
2019-11-14,7.45,7.48,7.29,7.33,2330,7.462000000000001,7.443726744253767,2.6315789473683657,0.5350920908966714,2.5347652861552357,-0.08583146968757038,-0.07123298025560677,-0.01459848943196361,7.596500000000001,7.7983192260416425,7.394680773958359,7.521000000000001,-1,0,466591.6949855,0.0,466595.55445699993
2019-11-15,7.33,7.33,7.2,7.22,2588,7.398000000000001,7.369151162835845,2.040816326530568,0.35672806059778095,1.808752877636084,-0.10320243521312644,-0.07762687124711071,-0.025575563966015735,7.5755,7.834225723498937,7.316774276501063,7.484,-1,0,0.0,0.0,466595.55445699993
2019-11-18,7.21,7.21,6.95,7.07,5090,7.31,7.26943410855723,1.6949152542372548,0.2378187070651873,1.2851081541124518,-0.12760188187601873,-0.08762187337289232,-0.03998000850312641,7.545,7.879873110297094,7.210126889702906,7.4319999999999995,-1,0,0.0,0.0,466595.55445699993
2019-11-19,7.07,7.07,7.01,7.02,1348,7.218000000000001,7.18628940570482,1.6666666666666319,0.15854580471012486,0.9095873709783429,-0.1492527089551965,-0.09994804048935316,-0.04930466846584333,7.508500000000001,7.9003303204195054,7.116669679580496,7.3759999999999994,-1,0,0.0,0.0,466595.55445699993
2019-11-20,7.0,7.1,6.96,7.03,1615,7.134,7.134192937136547,3.38983050847465,0.746722844165767,0.8552991953741509,-0.16371700129409472,-0.11270183265030148,-0.05101516864379324,7.474000000000001,7.904831753704453,7.043168246295549,7.322,-1,0,0.0,0.0,466595.55445699993
2019-11-21,7.05,7.05,6.99,7.02,713,7.072,7.096128624757698,1.6949152542373978,0.49781522944384465,0.7361378733973822,-0.1739814240519877,-0.12495775093063873,-0.04902367312134896,7.4384999999999994,7.895327100772334,6.981672899227665,7.267,-1,0,0.0,0.0,466595.55445699993
2019-11-22,7.0,7.05,7.0,7.05,755,7.037999999999999,7.080752416505132,6.451612903225936,2.505789863107504,1.3260218699674229,-0.1776474940298023,-0.13549569955047144,-0.042151794479330845,7.406499999999999,7.8778077550816,6.935192244918399,7.218000000000001,0,0,0.0,0.0,466595.55445699993
2019-11-25,7.05,7.08,7.04,7.06,782,7.036,7.073834944336754,8.064516129032349,4.7713017692034505,2.4744485030460988,-0.1776975774137899,-0.14393607512313514,-0.03376150229065475,7.375,7.850499737118812,6.899500262881188,7.173,0,0,0.0,0.0,466595.55445699993
2019-11-26,7.06,7.09,7.03,7.05,1367,7.042,7.06588996289117,8.064516129032349,6.406674297748559,3.7851904346135856,-0.1765094937127687,-0.15045075884106185,-0.026058734871706846,7.345500000000001,7.824769235399126,6.866230764600877,7.13,0,0,0.0,0.0,466595.55445699993
2019-11-27,7.05,7.11,7.04,7.1,966,7.056,7.07725997526078,14.925373134328398,17.604449531832373,8.391610133686514,-0.16957855071381633,-0.15427631721561275,-0.015302233498203588,7.3205,7.7962089446290275,6.8447910553709725,7.095000000000001,0,0,0.0,0.0,466595.55445699993
2019-11-28,6.9,7.1,6.9,7.09,1616,7.0699999999999985,7.081506650173854,15.384615384615438,40.902966354555005,19.22872887397601,-0.16301352641875333,-0.15602375905624086,-0.006989767362512472,7.296000000000001,7.766165928157354,6.825834071842649,7.071000000000001,0,0,0.0,0.0,466595.55445699993
2019-11-29,7.09,7.36,7.08,7.29,3474,7.118,7.151004433449237,36.58536585365857,60.60197756970334,33.01981177255179,-0.1400578689064531,-0.1528305810262833,0.012772712119830193,7.281000000000001,7.731417584026275,6.830582415973726,7.078,1,63913,0.0,-466589.71422225,5.8402347499504685
2019-12-02,7.3,7.56,7.3,7.52,3887,7.209999999999999,7.274002955632826,51.96078431372545,73.73465171313556,46.59142508607971,-0.10212898773406476,-0.1426902623678396,0.040561274633774846,7.277500000000001,7.71926351139503,6.835736488604971,7.122999999999999,1,63913,0.0,0.0,5.8402347499504685
2019-12-03,7.41,7.53,7.4,7.5,1573,7.3,7.349335303755217,52.47524752475247,81.15643447542374,58.11309488252772,-0.0728442063285284,-0.12872105115997737,0.055876844831448974,7.2735,7.705577539337637,6.841422460662364,7.170999999999999,1,63913,0.0,0.0,5.8402347499504685
2019-12-04,7.5,7.5,7.36,7.49,1196,7.378,7.396223535836812,58.88888888888889,85.30996340914778,67.17871772473441,-0.04986787666517767,-0.11295041626101743,0.06308253959583976,7.269499999999999,7.691896732941989,6.847103267058009,7.2170000000000005,1,63913,0.0,0.0,5.8402347499504685
2019-12-05,7.5,7.55,7.4,7.41,992,7.442,7.4008156905578755,60.91954022988507,82.40522383304892,72.25421976083925,-0.03767995027178017,-0.09789632306316999,0.06021637279138982,7.2615,7.666532097493603,6.856467902506397,7.256,0,63913,0.0,0.0,5.8402347499504685
2019-12-06,7.4,7.43,7.29,7.29,1595,7.442,7.363877127038584,63.095238095238074,71.95809248444398,72.15551066870749,-0.0372742535217192,-0.08577190915487984,0.048497655633160636,7.2490000000000006,7.633806444852563,6.8641935551474385,7.280000000000001,0,63913,0.0,0.0,5.8402347499504685
2019-12-09,7.3,7.38,7.24,7.27,1217,7.392,7.332584751359056,65.43209876543209,61.925550028389,68.74552378860133,-0.038127063720142296,-0.07624294006793234,0.03811587634779004,7.236999999999999,7.603010928798674,6.870989071201325,7.301,0,63913,0.0,0.0,5.8402347499504685
2019-12-10,7.29,7.34,7.27,7.3,652,7.351999999999999,7.321723167572705,66.26506024096382,57.562769786367866,65.01793912119018,-0.03596756101269527,-0.06818786425688492,0.032220303244189646,7.228,7.578177098051927,6.877822901948073,7.3260000000000005,0,63913,0.0,0.0,5.8402347499504685
2019-12-11,7.3,7.34,7.26,7.28,649,7.31,7.307815445048471,65.47619047619054,39.708513190912,56.58146381109746,-0.035461197797312494,-0.06164253096497043,0.026181333167657937,7.219500000000001,7.5556829858872545,6.883317014112747,7.343999999999999,-1,63913,0.0,0.0,5.8402347499504685
2019-12-12,7.3,7.32,7.27,7.27,859,7.281999999999999,7.295210296698981,63.414634146341456,26.47234212727467,46.54508991648986,-0.035458079063925396,-0.05640564058476143,0.02094756152083603,7.216499999999999,7.549743154468429,6.8832568455315695,7.361999999999999,-1,63913,0.0,0.0,5.8402347499504685
2019-12-13,7.31,7.33,7.24,7.26,1021,7.275999999999999,7.283473531132654,62.195121951219534,17.64822808484978,36.9128026392765,-0.03584927573646812,-0.05229436761510277,0.016445091878634646,7.218500000000001,7.552282863550647,6.884717136449354,7.359,-1,63913,0.0,0.0,5.8402347499504685
2019-12-16,7.3,7.32,7.25,7.26,869,7.273999999999999,7.275649020755103,62.96296296296296,11.765485389899853,28.530363556150952,-0.03574723010115033,-0.04898494011231228,0.013237710011161953,7.228,7.555084087048069,6.90091591295193,7.333,-1,63913,0.0,0.0,5.8402347499504685
2019-12-17,7.26,7.32,7.26,7.31,799,7.275999999999999,7.287099347170069,62.96296296296296,18.95476803771095,25.33849838333762,-0.03127129998685696,-0.04544221208722122,0.01417091210036426,7.2425,7.556880342897052,6.928119657102948,7.314,0,63913,0.0,0.0,5.8402347499504685
2019-12-18,7.31,7.38,7.3,7.37,1234,7.294,7.31473289811338,66.27906976744187,45.96984535847397,32.2156140417164,-0.022621824256434664,-0.04087813452106391,0.018256310264629247,7.2595,7.562648478472294,6.956351521527706,7.302,0,63913,0.0,0.0,5.8402347499504685
2019-12-19,7.36,7.37,7.31,7.31,854,7.302,7.313155265408921,51.388888888888864,45.79807872383103,36.74310226908794,-0.020373695701187522,-0.036777246757088634,0.016403551055901112,7.274000000000001,7.5570123672210565,6.990987632778945,7.292,1,63913,0.0,0.0,5.8402347499504685
2019-12-20,7.31,7.38,7.23,7.23,2401,7.295999999999999,7.285436843605948,24.561403508772017,30.532052482554022,34.6727523402433,-0.0247619289333878,-0.03437418319234847,0.009612254258960673,7.2829999999999995,7.547809365393418,7.018190634606581,7.285999999999999,0,63913,0.0,0.0,5.8402347499504685
2019-12-23,7.27,7.27,7.24,7.24,969,7.292,7.270291229070632,26.78571428571433,22.73565403598835,30.69371957215832,-0.027120095381026665,-0.03292336563008411,0.0058032702490574475,7.292,7.537405786402978,7.046594213597022,7.2829999999999995,0,63913,0.0,0.0,5.8402347499504685
2019-12-24,7.24,7.28,7.23,7.23,666,7.276000000000001,7.256860819380422,26.78571428571433,15.1571026906589,25.514847278325178,-0.029456321567855603,-0.03222995681763841,0.002773635249782809,7.300999999999999,7.522260028021473,7.079739971978525,7.276000000000001,0,63913,0.0,0.0,5.8402347499504685
2019-12-25,7.23,7.29,7.21,7.24,733,7.25,7.251240546253615,32.65306122448981,12.48568750805827,21.17179402156954,-0.030153292835963796,-0.031814624021303486,0.00166133118533969,7.308,7.511528867731491,7.104471132268508,7.272,-1,63913,0.0,0.0,5.8402347499504685
2019-12-26,7.25,7.27,7.23,7.23,689,7.234,7.244160364169077,42.10526315789478,8.323791672038846,16.889126571725974,-0.03115344647524143,-0.03168238851209108,0.0005289420368496459,7.3149999999999995,7.496493801547222,7.1335061984527774,7.268000000000001,-1,63913,0.0,0.0,5.8402347499504685
2019-12-27,7.24,7.25,7.2,7.2,985,7.228,7.2294402427793845,41.02564102564109,5.549194448025897,13.109149197159281,-0.03397517999347599,-0.032140946808368064,-0.0018342331851079266,7.3105,7.498593062073174,7.122406937926827,7.2620000000000005,-1,0,458137.33182,0.0,458143.17205475
2019-12-30,7.2,7.24,7.18,7.2,534,7.220000000000001,7.219626828519591,36.111111111111136,3.699462965350598,9.97258711988972,-0.035798758334047776,-0.032872509113504006,-0.0029262492205437696,7.294499999999999,7.461888769038021,7.127111230961978,7.256,-1,0,0.0,0.0,458143.17205475
2019-12-31,7.2,7.3,7.17,7.21,1128,7.215999999999999,7.216417885679728,39.99999999999995,5.4966116738700475,8.48059530454983,-0.036021803947498654,-0.033502368080302936,-0.0025194358671957184,7.279999999999999,7.42198591479462,7.138014085205379,7.246,-1,0,0.0,0.0,458143.17205475
2020-01-02,7.26,7.29,7.25,7.28,1124,7.223999999999999,7.237611923786486,51.21951219512203,36.99774111591337,17.986310575004346,-0.03020200431191089,-0.03284229532662453,0.002640291014713636,7.269500000000001,7.373898275848149,7.165101724151852,7.237,0,0,0.0,0.0,458143.17205475
2020-01-03,7.36,7.36,7.26,7.32,1665,7.242,7.2650746158576585,56.81818181818189,57.99849407727558,31.323705075761424,-0.02210726665654139,-0.0306952895926079,0.00858802293606651,7.265000000000001,7.350906926380045,7.179093073619956,7.2379999999999995,1,62498,0.0,-458137.276638,5.895416749990545
2020-01-06,7.34,7.36,7.26,7.26,1375,7.2540000000000004,7.26338307723844,50.0,55.33232938485026,39.3265798454577,-0.020299625853542835,-0.02861615684479489,0.008316530991252055,7.263499999999999,7.348652803829741,7.1783471961702565,7.241000000000001,1,62498,0.0,0.0,5.895416749990545
2020-01-07,7.28,7.3,7.26,7.28,959,7.2700000000000005,7.268922051492294,46.80851063829795,59.11044181212239,45.92120050101259,-0.017056606696167265,-0.026304246815069366,0.009247640118902101,7.264,7.34941662601664,7.17858337398336,7.245,1,62498,0.0,0.0,5.895416749990545
2020-01-08,7.28,7.28,7.2,7.2,768,7.268000000000001,7.245948034328196,32.65306122448981,39.40696120808159,43.74978740336893,-0.02070316881849532,-0.02518403121575456,0.004480862397259238,7.259,7.347068155425597,7.170931844574404,7.242,0,62498,0.0,0.0,5.895416749990545
2020-01-09,7.21,7.29,7.21,7.22,475,7.256,7.237298689552131,40.0,31.826863027609825,39.775479278115895,-0.021728786791048726,-0.024492982330813394,0.0027641955397646675,7.256,7.345084229805658,7.1669157701943424,7.24,0,62498,0.0,0.0,5.895416749990545
2020-01-10,7.22,7.25,7.19,7.23,1101,7.2379999999999995,7.234865793034754,50.0,29.55124201840661,36.36740019154614,-0.021486991336028716,-0.023891784131856462,0.002404792795827747,7.2540000000000004,7.343532117142774,7.164467882857227,7.239999999999999,-1,62498,0.0,0.0,5.895416749990545
2020-01-13,7.23,7.28,7.22,7.22,533,7.2299999999999995,7.229910528689836,47.36842105263153,25.256383567826507,32.663727983639596,-0.021850405252055616,-0.023483508355896295,0.0016331031038406794,7.252,7.342686272390409,7.16131372760959,7.241999999999999,-1,62498,0.0,0.0,5.895416749990545
2020-01-14,7.23,7.28,7.2,7.22,857,7.218000000000001,7.226607019126558,48.64864864864856,22.393144600773105,29.240200189350766,-0.02188612378738064,-0.023164031442193166,0.0012779076548125254,7.25,7.341651513899487,7.158348486100513,7.244,0,62498,0.0,0.0,5.895416749990545
2020-01-15,7.22,7.25,7.2,7.25,869,7.228,7.234404679417706,51.28205128205124,28.817651956070897,29.099350778257474,-0.019271531485570925,-0.022385531450868718,0.0031139999652977923,7.247,7.3344299719779675,7.159570028022032,7.247999999999999,0,62498,0.0,0.0,5.895416749990545
2020-01-16,7.28,7.3,7.27,7.27,1189,7.2379999999999995,7.246269786278471,54.99999999999986,48.37843463738032,35.525712064631755,-0.015408001545571537,-0.02099002546980928,0.005582023924237744,7.242,7.310000000000505,7.173999999999495,7.247,0,62498,0.0,0.0,5.895416749990545
2020-01-17,7.27,7.29,7.24,7.25,562,7.241999999999999,7.247513190852315,56.410256410256366,53.08562309158678,41.379015740283435,-0.013800871233086376,-0.0195521946224647,0.005751323389378324,7.239,7.299630025565465,7.178369974434535,7.24,1,62498,0.0,0.0,5.895416749990545
2020-01-20,7.23,7.24,7.12,7.18,2774,7.234,7.225008793901544,47.8260869565217,35.39041539439119,39.38281562498602,-0.017968494250562905,-0.01923545454808434,0.0012669602975214356,7.236500000000001,7.302310333535619,7.1706896664643835,7.231999999999999,0,62498,0.0,0.0,5.895416749990545
2020-01-30,6.81,6.94,6.62,6.67,5027,7.124,7.04000586260103,21.875000000000046,23.59361026292746,34.119747170966505,-0.06171271747792417,-0.02773090713405231,-0.03398181034387186,7.208,7.463468197629513,6.952531802370487,7.170999999999999,-1,0,415017.04715450003,0.0,415022.94257125
2020-01-31,6.5,6.88,6.5,6.77,2508,7.0280000000000005,6.950003908400687,24.242424242424235,21.284629064173846,29.841374468702284,-0.08730477023465522,-0.039645679754172894,-0.04765909048048232,7.1850000000000005,7.503465068728227,6.866534931271774,7.127999999999998,-1,0,0.0,0.0,415022.94257125
2020-02-03,6.51,6.51,6.3,6.46,2034,6.866,6.786669272267125,15.873015873015877,14.18975270944923,24.624167215617934,-0.13108994239181282,-0.05793453228170088,-0.07315541011011194,7.145999999999999,7.593052569615786,6.698947430384212,7.052,-1,0,0.0,0.0,415022.94257125
2020-02-04,6.48,6.51,6.4,6.49,2139,6.714,6.687779514844751,18.699186991869947,10.6944030408674,19.98091249070109,-0.16150749958170252,-0.07864912574170121,-0.0828583738400013,7.109,7.637238582460692,6.580761417539308,6.978,-1,0,0.0,0.0,415022.94257125
2020-02-05,6.5,6.55,6.48,6.52,1257,6.581999999999999,6.631853009896501,19.354838709677377,9.598737829714054,16.520187603705413,-0.18110521533353463,-0.0991403436600679,-0.08196487167346674,7.075,7.6599273459157855,6.490072654084215,6.9079999999999995,-1,0,0.0,0.0,415022.94257125
2020-02-06,6.55,6.69,6.55,6.68,1735,6.583999999999999,6.6479020065976675,30.30303030303027,15.452656495529528,16.164343900980118,-0.18163214117518578,-0.11563870316309147,-0.06599343801209431,7.0489999999999995,7.655230979083127,6.442769020916872,6.853999999999999,0,0,0.0,0.0,415022.94257125
2020-02-07,6.7,6.7,6.57,6.58,1728,6.546000000000001,6.625268004398445,27.142857142857146,15.365062136260196,15.897916646073476,-0.18795230083830106,-0.1301014226981334,-0.05785087814016765,7.0175,7.651814590719849,6.383185409280151,6.787000000000001,0,0,0.0,0.0,415022.94257125
2020-02-10,6.57,6.57,6.4,6.48,1188,6.55,6.576845336265631,24.832214765100645,11.169300683432745,14.321711325193233,-0.198739294296999,-0.14382899701790652,-0.05491029727909247,6.977499999999999,7.640791037177567,6.314208962822431,6.708,-1,0,0.0,0.0,415022.94257125
2020-02-11,6.48,6.54,6.47,6.47,1079,6.545999999999999,6.541230224177087,24.832214765100645,8.52146927282611,12.388297307737524,-0.20572352798347815,-0.15620790321102085,-0.0495156247724573,6.935,7.613807778388033,6.2561922216119665,6.63,-1,0,0.0,0.0,415022.94257125
2020-02-12,6.48,6.57,6.48,6.53,806,6.548,6.537486816118059,27.741935483870968,13.207861235647554,12.661485283707535,-0.20406475348731856,-0.1657792732662804,-0.03828548022103817,6.8985,7.581969823767006,6.215030176232995,6.5649999999999995,-1,0,0.0,0.0,415022.94257125
2020-02-13,6.53,6.66,6.53,6.6,1380,6.531999999999999,6.558324544078706,29.559748427672915,30.017362035886222,18.446777534433764,-0.19485557399901943,-0.1715945334128282,-0.023261040586191217,6.8645,7.536228367720244,6.192771632279755,6.558,0,0,0.0,0.0,415022.94257125
2020-02-14,6.6,6.6,6.56,6.58,811,6.532000000000001,6.5655496960524715,28.30188679245282,37.47189215090833,24.788482406591953,-0.18701527013782648,-0.1746786807578279,-0.012336589379998597,6.833499999999999,7.497616706611199,6.169383293388799,6.539,0,0,0.0,0.0,415022.94257125
2020-02-17,6.57,6.62,6.53,6.6,1362,6.556,6.577033130701649,29.559748427672915,45.61618206885951,31.731048960681136,-0.17714591218233,-0.17517212704272833,-0.0019737851396016692,6.802499999999999,7.449210909139554,6.155789090860445,6.553,1,62792,0.0,-415017.75876,5.183811250026338
2020-02-18,6.6,7.01,6.6,6.99,3881,6.660000000000001,6.7146887538010995,45.02617801047121,63.74412137923967,42.40207310020065,-0.13628364128064785,-0.16739442989031225,0.031110788609664403,6.7905,7.413508025630577,6.1674919743694225,6.603,1,62792,0.0,0.0,5.183811250026338
2020-02-19,7.07,7.22,7.02,7.21,3873,6.796000000000001,6.879792502534067,66.66666666666667,75.82941425282645,53.544520151075915,-0.08516609409237041,-0.15094876273072388,0.06578266863835347,6.790000000000001,7.411642984356867,6.168357015643135,6.672,1,62792,0.0,0.0,5.183811250026338
2020-02-20,7.25,7.3,7.1,7.14,1931,6.903999999999999,6.966528335022712,61.63522012578617,80.73312301539781,62.607387772516546,-0.04973022556488882,-0.13070505529755688,0.08097482973266806,6.786,7.397470359052759,6.17452964094724,6.717999999999999,1,62792,0.0,0.0,5.183811250026338
2020-02-21,7.11,7.14,7.08,7.09,1224,7.006,7.007685556681809,73.6842105263158,81.75000993819313,68.98826182774208,-0.025388958478515633,-0.10964183593374864,0.08425287745523301,6.7780000000000005,7.36881638433621,6.187183615663791,6.769,1,62792,0.0,0.0,5.183811250026338
2020-02-24,7.06,7.06,6.94,6.94,2052,7.074,6.98512370445454,65.51724137931038,74.59804584114838,70.85818983221084,-0.017994644282883776,-0.09131239760357568,0.0733177533206919,6.7615,7.313596911782807,6.209403088217193,6.8149999999999995,0,62792,0.0,0.0,5.183811250026338
2020-02-25,6.9,6.94,6.83,6.91,808,7.058,6.96008246963636,63.44827586206899,67.19234802108306,69.6362425618349,-0.014389473397042885,-0.07592781276226912,0.061538339365226236,6.7444999999999995,7.254734259923923,6.234265740076076,6.859,0,0,431972.74471400003,0.0,431977.92852525006
2020-02-26,6.9,6.91,6.82,6.85,1364,6.986,6.923388313090907,56.29629629629629,59.080612966436306,66.1176993633687,-0.016187251496203814,-0.06397970050905606,0.04779244901285225,6.728,7.200804399302836,6.255195600697164,6.891,0,0,0.0,0.0,431977.92852525006
2020-02-27,6.87,6.94,6.76,6.93,2993,6.944,6.925592208727272,63.15789473684209,57.419862196203425,63.218420307646944,-0.011029530616673,-0.05338966653057945,0.04236013591390645,6.741,7.2209541644783535,6.261045835521646,6.924000000000001,0,0,0.0,0.0,431977.92852525006
2020-03-02,6.78,6.84,6.71,6.77,2062,6.88,6.873728139151515,60.43165467625896,38.27990813080228,54.90558291536539,-0.019626421316565335,-0.04663701748777663,0.027010596171211293,6.741,7.2209541644783535,6.261045835521646,6.943,-1,0,0.0,0.0,431977.92852525006
2020-03-03,6.8,6.89,6.78,6.78,747,6.848000000000001,6.84248542610101,61.151079136690655,26.277514511443997,45.36289344739159,-0.025340493274411457,-0.0423777126451036,0.017037219370692143,6.757000000000001,7.219432697805976,6.294567302194025,6.961,-1,0,0.0,0.0,431977.92852525006
2020-03-04,6.72,6.86,6.66,6.86,1663,6.837999999999999,6.848323617400673,61.702127659574465,25.626451115737503,38.78407933684023,-0.02314678334652065,-0.03853152678538701,0.01538474343886636,6.775499999999999,7.223092448551258,6.327907551448741,6.948,0,0,0.0,0.0,431977.92852525006
