,Date,ticker_num,price,price(with_tax),tax,spend,profit,profit_rate,profit_sum,profit_sum_rate,account
33,2020-11-12,-64586,12.35,12.29535125,3529.5441675,794107.5558325,34140.64399500005,4.492385584584527,294108.5280114997,58.821705602299936,794108.5280114997
34,2020-11-24,60764,13.05,13.06859625,1129.982535,-794100.182535,,,,,8.345476499642245
35,2020-12-01,-60764,13.05,12.99225375,3508.8931350000003,789461.3068649999,-4638.875670000096,-0.584167561225266,289469.6523414996,57.893930468299914,789469.6523414996
36,2020-12-09,54746,14.4,14.42052,1123.38792,-789465.78792,,,,,3.8644214995438233
37,2020-12-11,-54746,13.7,13.639377499999998,3318.8393849999998,746701.3606149999,-42764.427305000136,-5.416881638110155,246705.22503649944,49.34104500729989,746705.2250364994
38,2020-12-14,49544,15.05,15.071446250000001,1062.53301,-746699.7330100001,,,,,5.492026499356143
39,2021-01-06,-49544,28.8,28.67256,6313.88736,1420553.3126400001,673853.57963,90.24425077984802,920558.8046664996,184.11176093329993,1420558.8046664996
40,2021-01-11,49686,28.55,28.59068375,2021.4128025000002,-1420556.7128025,,,,,2.091863999608904
41,2021-01-12,-49686,25.7,25.586277499999998,5650.416135,1271279.783865,-149276.9289375001,-10.508339976304352,771281.8757289995,154.2563751457999,1271281.8757289995
42,2021-02-17,53677,23.65,23.68370125,1808.98199625,-1271270.03199625,,,,,11.843732749577612
43,2021-03-02,-53677,27.1,26.9800825,6436.811647500001,1448209.8883525,176939.85635625012,13.918353449927945,948221.7320852496,189.64434641704992,1448221.7320852496
44,2021-03-12,49611,29.15,29.19153875,2060.77892625,-1448221.42892625,,,,,0.3031589996535331
45,2021-03-23,-49611,33.5,33.3517625,7354.2106125,1654614.2893875,206392.86046124995,14.2514712418166,1154614.5925464996,230.92291850929993,1654614.5925464996
46,2021-03-24,48883,33.8,33.848164999999995,2354.449695,-1654599.8496949996,,,,,14.74285149993375
47,2021-04-09,-48883,42.75,42.56083125,9247.13600625,2080501.11399375,425901.2642987503,25.740438957326074,1580515.85684525,316.10317136905,2080515.85684525
48,2021-04-12,45066,46.1,46.1656925,2960.498205,-2080503.098205,,,,,12.758640249958262
49,2021-04-22,-45066,59.6,59.33627,11885.25618,2674048.34382,593545.2456150001,28.52892870609491,2174061.1024602503,434.81222049205,2674061.1024602503
50,2021-04-23,44209,60.4,60.48607,3805.06863,-2674028.6686299997,,,,,32.43383025052026
51,2021-05-04,-44209,80.0,79.646,15649.985999999999,3521070.014,847041.3453700002,31.6765992566553,3021102.4478302505,604.2204895660501,3521102.4478302505
52,2021-05-05,40414,87.0,87.123975,5010.32565,-3521028.32565,,,,,74.12218025047332
53,2021-05-12,-40414,87.9,87.5110425,15719.328405,3536671.2715950003,15642.945945000276,0.44427208469311325,3036745.3937752508,607.3490787550502,3536745.3937752508
54,2021-05-24,37934,93.1,93.23266749999999,5032.608945,-3536688.0089449994,,,,,57.3848302513361
55,2021-05-31,-37934,102.5,102.0464375,17205.439875,3871029.560125,334341.5511800004,9.45352121347382,3371086.944955251,674.2173889910501,3871086.944955251
56,2021-06-01,34360,112.5,112.6603125,5508.3375,-3871008.3375,,,,,78.60745525127277
57,2021-06-07,-34360,107.0,106.52652499999999,16268.601,3660251.3989999997,-210756.93850000016,-5.444497147120913,3160330.006455251,632.0660012910503,3660330.006455251
58,2021-06-08,31922,114.5,114.6631625,5208.473325000001,-3660277.473325,,,,,52.53313025087118
59,2021-06-23,-31922,139.5,138.8827125,19705.051575,4433413.948425,773136.4750999995,21.12234607169498,3933466.4815552505,786.6932963110501,4433466.4815552505
60,2021-06-25,29318,151.0,151.215175,6308.50065,-4433326.50065,,,,,139.98090525064617
61,2021-07-09,-29318,195.5,194.63491249999998,25362.635325,5706306.364674999,1272979.8640249996,28.713875773380536,5206446.34558025,1041.28926911605,5706446.34558025
62,2021-08-06,43498,131.0,131.186675,8119.98915,-5706357.989150001,,,,,88.35643024928868
63,2021-08-11,-43498,125.0,124.44687499999999,24059.83125,5413190.168749999,-293167.8204000015,-5.137564466818016,4913278.525180249,982.6557050360498,5413278.525180249
64,2021-08-12,40491,133.5,133.6902375,7702.9066125,-5413251.4066125,,,,,27.11856774892658
65,2021-08-16,-40491,126.0,125.44245,22575.75705,5079290.24295,-333961.16366249975,-6.169326686999112,4579317.361517749,915.8634723035498,5079317.361517749
66,2021-08-18,37158,136.5,136.6945125,7227.695475,-5079294.695475,,,,,22.666042748838663
67,2021-08-19,-37158,126.5,125.9402375,20799.654975,4679687.345025,-399607.3504499998,-7.867378728901056,4179710.011067749,835.9420022135499,4679710.011067749
68,2021-08-23,33498,139.5,139.6987875,6658.983675,-4679629.983675,,,,,80.0273927487433
69,2021-08-31,-33498,133.5,132.9092625,19788.524775,4452194.475225001,-227435.50844999962,-4.860117343538138,3952274.5026177494,790.4549005235499,4452274.502617749
70,2021-09-17,36145,123.0,123.175275,6335.314875000001,-4452170.314875,,,,,104.18774274922907
71,2021-09-28,-36145,119.0,118.47342499999999,19033.053375,4282221.946625,-169948.3682500003,-3.817202762486228,3782326.134367749,756.4652268735498,4282326.134367749
72,2021-10-29,44313,96.5,96.6375125,6093.591412500001,-4282298.0914125,,,,,28.04295524954796
73,2021-11-11,-44313,106.0,105.53095,20785.01265,4676392.98735,394094.8959375005,9.20288330062305,4176421.0303052496,835.2842060610499,4676421.03030525
74,2021-11-23,42069,111.0,111.158175,6654.264075,-4676313.264075,,,,,107.76623024977744
75,2021-11-26,-42069,108.5,108.0198875,20197.8527625,4544288.6472375,-132024.61683749966,-2.8232628864228766,4044396.41346775,808.87928269355,4544396.41346775
76,2021-11-30,39289,115.5,115.6645875,6466.4782875,-4544345.978287499,,,,,50.43518025055528
77,2021-12-08,-39289,127.0,126.438025,22079.435775,4967623.564224999,423277.5859375,9.31437852575232,4467673.99940525,893.5347998810499,4967673.99940525
