Date,Open,High,Low,Close,Volume,MA_5,EMA_5,RSI,K,D,macd_dif,macd_dea,macd,bbands_middle,bbands_upper,bbands_lower,buy_point,ticker_num,income,expenditure,account
2017-07-26,13.05,13.35,13.0,13.2,42270,12.17,12.430832330690073,61.249999999999986,74.8304180620571,51.77035765846348,-0.05671063544068922,-0.13631837182192785,0.07960773638123864,12.275,13.616081652995092,10.933918347004909,0,76677,0.0,0.0,3.2456957495305687
2017-07-27,13.3,14.0,13.05,13.5,46172,12.55,12.787221553793383,67.07317073170734,83.22027870803808,62.25366467498834,0.051412745327573006,-0.09877214839202769,0.1501848937196007,12.295,13.695321391681226,10.894678608318774,0,76677,0.0,0.0,3.2456957495305687
2017-07-28,13.6,13.7,12.7,12.7,31096,12.790000000000001,12.758147702528923,65.47619047619048,75.48018580535872,66.66250505177847,0.07172123173772071,-0.06467347236607801,0.13639470410379873,12.272499999999999,13.630982609384471,10.914017390615527,0,0,969488.8442924999,0.0,969492.0899882495
2017-07-31,12.7,12.9,12.55,12.7,19051,12.989999999999998,12.738765135019282,60.27397260273973,68.83864238875765,67.38788416410486,0.08681510306489848,-0.03437575727988271,0.12119086034478119,12.252500000000001,13.572907134182502,10.9320928658175,0,0,0.0,0.0,969492.0899882495
2017-08-01,12.8,12.8,12.1,12.2,26742,12.86,12.559176756679522,54.999999999999986,45.892428259171766,60.22273219579383,0.05776539993872909,-0.015947525836160346,0.07371292577488944,12.209999999999999,13.478700122172311,10.941299877827687,0,0,0.0,0.0,969492.0899882495
2017-08-02,12.15,12.4,12.15,12.25,14361,12.669999999999998,12.456117837786348,54.430379746835435,31.877003454832476,50.774155948806715,0.03833596985482224,-0.00509082669796383,0.04342679655278607,12.1725,13.388836713250091,10.956163286749907,0,0,0.0,0.0,969492.0899882495
2017-08-03,12.2,12.25,11.9,12.0,18252,12.37,12.304078558524234,55.84415584415583,21.251335636554984,40.9332158447228,0.002733584804982314,-0.0035259443973746007,0.006259529202356915,12.122499999999999,13.279424803087924,10.965575196912074,0,0,0.0,0.0,969492.0899882495
2017-08-04,12.0,12.9,12.0,12.25,21112,12.279999999999998,12.286052372349491,57.49999999999999,26.072318995798575,35.97958356174806,-0.005248153736117089,-0.003870386265123099,-0.0013777674709939906,12.120000000000001,13.275595084793993,10.964404915206009,0,0,0.0,0.0,969492.0899882495
2017-08-07,12.35,12.45,12.15,12.15,14543,12.17,12.240701581566327,56.790123456790134,24.52440314005622,32.16119008785078,-0.019419052550526672,-0.006980119522203813,-0.012438933028322859,12.122499999999999,13.27812753515137,10.966872464848628,0,0,0.0,0.0,969492.0899882495
2017-08-08,12.15,12.25,11.95,11.95,10531,12.120000000000001,12.143801054377551,54.11764705882353,16.349602093370812,26.890660756357455,-0.04625472481195203,-0.014835040580153457,-0.03141968423179857,12.15,13.260855526159922,11.039144473840079,0,0,0.0,0.0,969492.0899882495
2017-08-09,12.05,12.05,11.95,11.95,9793,12.059999999999999,12.079200702918367,55.421686746987945,10.899734728913876,21.56035208054293,-0.06675270479099638,-0.025218573422322043,-0.04153413136867433,12.15,13.260855526159922,11.039144473840079,0,0,0.0,0.0,969492.0899882495
2017-08-10,12.05,12.05,11.2,11.6,18987,11.979999999999999,11.91946713527891,48.83720930232558,7.266489819275917,16.79573132678726,-0.10997188905046329,-0.042169236547950295,-0.067802652502513,12.14,13.266765281680279,11.013234718319723,0,0,0.0,0.0,969492.0899882495
2017-08-11,11.45,12.05,11.45,11.8,19497,11.889999999999999,11.879644756852608,34.32835820895525,15.10073680259425,16.230733152056256,-0.12662541644405678,-0.0590604725271716,-0.06756494391688518,12.135,13.26685688141215,11.00314311858785,0,0,0.0,0.0,969492.0899882495
2017-08-14,11.9,11.9,11.5,11.5,14585,11.76,11.753096504568406,24.24242424242429,10.067157868396167,14.176208057502894,-0.16216165110919079,-0.07968070824357545,-0.08248094286561533,12.132499999999999,13.269722493622083,10.995277506377914,0,0,0.0,0.0,969492.0899882495
2017-08-15,11.9,11.95,11.7,11.7,11675,11.709999999999999,11.73539766971227,21.87500000000001,21.526253393745563,16.62622316958378,-0.1722010184267848,-0.09818477028021733,-0.07401624814656749,12.135,13.268181362359986,11.001818637640014,0,0,0.0,0.0,969492.0899882495
2017-08-16,11.9,12.15,11.85,11.85,18398,11.69,11.773598446474848,33.33333333333336,40.27676152175631,24.50973595364129,-0.16613840286732895,-0.11177549679763965,-0.0543629060696893,12.147499999999999,13.262163626391404,11.032836373608594,0,0,0.0,0.0,969492.0899882495
2017-08-17,12.0,12.1,11.8,11.9,9717,11.75,11.8157322976499,34.615384615384656,60.18450768117088,36.401326529484486,-0.155506571270978,-0.12052171169230733,-0.034984859578670674,12.1625,13.255145871268471,11.069854128731528,0,0,0.0,0.0,969492.0899882495
2017-08-18,11.85,12.2,11.75,12.1,13099,11.809999999999999,11.910488198433267,47.82608695652175,73.45633845411392,48.75299717102763,-0.12945021806846846,-0.12230741296753957,-0.007142805100928892,12.192499999999999,13.242868982786543,11.142131017213455,0,0,0.0,0.0,969492.0899882495
2017-08-21,12.4,12.4,12.2,12.2,10708,11.95,12.006992132288845,48.93617021276594,82.30422563607596,59.9367399927104,-0.09958327219107765,-0.11776258481224719,0.018179312621169536,12.2175,13.243304562282718,11.19169543771728,0,0,0.0,0.0,969492.0899882495
2017-08-22,12.25,12.35,12.1,12.15,6842,12.04,12.054661421525896,53.48837209302327,84.86948375738405,68.24765458093495,-0.07903699525362384,-0.11001746690052253,0.030980471646898683,12.1825,13.166509654424202,11.198490345575797,0,0,0.0,0.0,969492.0899882495
2017-08-23,12.3,12.35,12.05,12.05,7200,12.080000000000002,12.053107614350598,45.000000000000014,75.6272748858752,70.70752801591503,-0.07001598631113204,-0.10201717078264444,0.0320011844715124,12.125,12.991890996608014,11.258109003391986,0,0,0.0,0.0,969492.0899882495
2017-08-24,12.1,12.4,12.0,12.1,15652,12.12,12.068738409567066,48.717948717948694,72.64040547947235,71.35182050376747,-0.058161737295662874,-0.09324608408524813,0.03508434678958526,12.055,12.649894948709457,11.460105051290542,0,0,0.0,0.0,969492.0899882495
2017-08-25,12.2,13.3,12.15,13.3,61295,12.360000000000001,12.479158939711379,72.88135593220342,81.76027031964824,74.82130377572773,0.04751508728677756,-0.065093849810843,0.11260893709762056,12.085,12.844670981412369,11.325329018587633,0,0,0.0,0.0,969492.0899882495
2017-08-28,13.45,13.8,13.2,13.35,67118,12.59,12.76943929314092,73.33333333333336,87.84018021309883,79.16092925485142,0.13375744173413828,-0.025323591501846748,0.15908103323598502,12.1175,13.021532632154411,11.213467367845588,0,0,0.0,0.0,969492.0899882495
2017-08-29,13.35,14.3,13.25,14.25,103319,13.01,13.262959528760614,87.32394366197185,91.89345347539923,83.40510399503403,0.27159680841814904,0.03406048848215241,0.23753631993599664,12.22,13.517459055230663,10.922540944769338,0,0,0.0,0.0,969492.0899882495
2017-08-30,14.4,14.95,14.0,14.0,83096,13.4,13.50863968584041,80.55555555555557,90.80775686238736,85.87265495081847,0.35655247395783896,0.09855888557728973,0.2579935883805492,12.307500000000001,13.819543319485279,10.795456680514723,0,0,0.0,0.0,969492.0899882495
2017-08-31,14.1,14.3,13.65,13.95,28669,13.77,13.655759790560275,86.56716417910448,89.22067511756055,86.98866167306583,0.4150613005321482,0.16185936856826144,0.25320193196388674,12.405,14.069001201922662,10.740998798077337,0,0,0.0,0.0,969492.0899882495
2017-09-01,14.1,14.25,13.8,13.8,29672,13.87,13.703839860373517,81.81818181818188,77.02430972749652,83.66721102454272,0.4442056939959844,0.21832863365380606,0.22587706034217836,12.4825,14.251475692314644,10.713524307685356,0,0,0.0,0.0,969492.0899882495
2017-09-04,13.75,13.8,13.1,13.2,26347,13.84,13.535893240249013,68.0,51.34953981833101,72.89465395580548,0.414114199484791,0.2574857468200031,0.15662845266478792,12.535,14.323602806662251,10.74639719333775,0,0,0.0,0.0,969492.0899882495
2017-09-05,13.4,13.9,13.3,13.85,33325,13.76,13.640595493499344,72.41379310344828,54.86794718047464,66.88575169736187,0.4376708439619499,0.29352276624839246,0.14414807771355742,12.629999999999999,14.484831528737875,10.775168471262123,0,0,0.0,0.0,969492.0899882495
2017-09-06,13.8,14.4,13.55,14.05,48359,13.770000000000001,13.777063662332898,72.41379310344828,69.91196478698309,67.89448939390228,0.4670936184786765,0.32823693669444926,0.13885668178422722,12.735,14.66038307876643,10.80961692123357,0,0,0.0,0.0,969492.0899882495
2017-09-07,14.3,14.3,13.45,13.5,19798,13.680000000000001,13.684709108221933,63.54166666666667,58.37268240700834,64.7205537316043,0.4409480017213685,0.3507791496998331,0.0901688520215354,12.830000000000002,14.708935869049316,10.951064130950687,0,0,0.0,0.0,969492.0899882495
2017-09-08,13.65,13.8,13.55,13.7,9292,13.66,13.689806072147956,65.65656565656565,58.5229647419271,62.65469073504523,0.4313929116497306,0.3669019020898126,0.06449100955991799,12.925,14.777970588001903,11.072029411998098,0,0,0.0,0.0,969492.0899882495
2017-09-11,14.0,14.4,13.8,14.0,26189,13.819999999999999,13.793204048098637,68.93203883495144,70.38785884755922,65.23241343921656,0.4429221953639768,0.3821059607446454,0.06081623461933139,13.05,14.83773599840696,11.262264001593042,0,0,0.0,0.0,969492.0899882495
2017-09-12,14.1,14.15,13.6,13.75,12151,13.8,13.778802698732427,65.42056074766354,62.07675438322128,64.18052708721814,0.42696454362597436,0.39107767732091125,0.0358868663050631,13.1525,14.85175719065718,11.45324280934282,0,0,0.0,0.0,969492.0899882495
2017-09-13,13.85,13.95,13.55,13.6,11931,13.709999999999999,13.719201799154952,53.48837209302324,47.44510898275355,58.60205438572994,0.39763060515744364,0.3923882628882177,0.00524234226922593,13.24,14.839249824136349,11.640750175863651,0,0,0.0,0.0,969492.0899882495
2017-09-14,13.65,13.95,13.6,13.65,14260,13.74,13.696134532769968,53.48837209302325,41.63007265516906,52.94472714220965,0.37410537581420833,0.38873168547341586,-0.014626309659207526,13.3275,14.811236836504422,11.843763163495579,0,0,0.0,0.0,969492.0899882495
2017-09-15,13.65,13.75,13.15,13.3,25844,13.66,13.564089688513313,37.33333333333336,27.753381770112707,44.54761201817734,0.32349039127675283,0.3756834266340833,-0.05219303535733044,13.3875,14.76077164100922,12.01422835899078,0,0,0.0,0.0,969492.0899882495
2017-09-18,13.3,13.5,13.2,13.3,13371,13.52,13.47605979234221,40.00000000000002,18.50225451340847,35.865826183254384,0.28014827642516593,0.35657639659229984,-0.0764281201671339,13.4425,14.704749975242686,12.180250024757315,0,0,0.0,0.0,969492.0899882495
2017-09-19,13.05,13.05,12.4,12.7,32067,13.309999999999999,13.217373194894808,34.56790123456791,12.334836342272313,28.02216290292703,0.1951349582203612,0.32428810891791215,-0.12915315069755096,13.469999999999999,14.638931135696264,12.301068864303733,0,0,0.0,0.0,969492.0899882495
2017-09-20,12.8,12.8,12.35,12.4,21146,13.070000000000002,12.944915463263206,33.33333333333335,8.223224228181541,21.422516678011867,0.10237369799471097,0.27990522673327195,-0.17753152873856098,13.4875,14.578772193359734,12.396227806640267,0,0,0.0,0.0,969492.0899882495
2017-09-21,12.35,12.65,12.3,12.55,10643,12.85,12.813276975508805,41.33333333333336,9.482149485454372,17.442394280492703,0.04049665710003225,0.23202351280662403,-0.19152685570659178,13.51,14.499747442532774,12.520252557467225,0,0,0.0,0.0,969492.0899882495
2017-09-22,12.6,12.7,12.4,12.4,11981,12.67,12.675517983672536,27.69230769230773,6.321432990302914,13.735407183762774,-0.020409818325713758,0.1815368465801565,-0.20194666490587027,13.465,14.564590832992055,12.365409167007945,0,0,0.0,0.0,969492.0899882495
2017-09-25,12.55,12.6,12.3,12.3,12924,12.47,12.550345322448358,22.22222222222224,4.214288660201943,10.561701009242496,-0.07587318433362711,0.13005484039739978,-0.2059280247310269,13.4125,14.623646151378995,12.201353848621004,0,0,0.0,0.0,969492.0899882495
2017-09-26,12.4,12.55,11.95,12.0,15807,12.330000000000002,12.36689688163224,24.137931034482772,2.809525773467962,7.977642597317651,-0.14239436072918643,0.07556500017208255,-0.217959360901269,13.3,14.594217910554535,12.005782089445466,0,0,0.0,0.0,969492.0899882495
2017-09-27,12.15,13.2,12.05,12.8,29087,12.41,12.511264587754827,37.142857142857174,35.20635051564531,17.053878570093538,-0.1290716999481667,0.034637660148032705,-0.1637093600961994,13.24,14.509881884271186,11.970118115728814,1,75633,0.0,-969481.9459200001,10.144068249384873
2017-09-28,12.9,13.15,12.8,12.85,22716,12.47,12.624176391836553,32.30769230769231,56.804233677096875,30.303996939094652,-0.1131742113026597,0.005075285857894223,-0.11824949716055393,13.184999999999999,14.421972109629046,11.948027890370952,1,75633,0.0,0.0,10.144068249384873
2017-09-29,12.8,12.9,12.4,12.4,11640,12.47,12.549450927891035,30.43478260869566,53.55576362786853,38.05458583535261,-0.13532661522651956,-0.023005094358988537,-0.11232152086753103,13.115,14.363238759212406,11.866761240787595,0,75633,0.0,0.0,10.144068249384873
2017-09-30,12.55,12.8,12.45,12.7,6695,12.55,12.599633951927357,37.5,63.154822810735865,46.421331493813696,-0.12720867966570815,-0.04384581142033246,-0.08336286824537568,13.09,14.350396762928295,11.829603237071705,1,75633,0.0,0.0,10.144068249384873
2017-10-02,12.7,12.95,12.6,12.65,9288,12.68,12.616422634618239,36.11111111111111,67.59341128558864,53.47869142440534,-0.12338740616745802,-0.059754130369757574,-0.06363327579770045,13.030000000000001,14.253682965477628,11.806317034522374,1,75633,0.0,0.0,10.144068249384873
2017-10-03,12.7,12.8,12.65,12.7,4264,12.66,12.644281756412159,40.909090909090885,67.2844964126146,58.08062642047509,-0.11499880264412887,-0.07080306482463183,-0.04419573781949704,12.9625,14.099546612940784,11.825453387059216,1,75633,0.0,0.0,10.144068249384873
2017-10-05,12.8,12.95,12.75,12.8,7409,12.65,12.696187837608107,42.64705882352941,74.48596057137277,63.54907113744099,-0.0991387992837538,-0.07647021171645624,-0.02266858756729756,12.9275,14.03901923060292,11.81598076939708,1,75633,0.0,0.0,10.144068249384873
2017-10-06,12.85,12.9,12.65,12.75,5586,12.72,12.714125225072072,50.87719298245615,78.82397371424845,68.64070532971014,-0.08957168782723457,-0.07909050693861192,-0.010481180888622654,12.88,13.935177710151283,11.824822289848719,0,75633,0.0,0.0,10.144068249384873
2017-10-11,12.8,12.85,12.5,12.6,11194,12.7,12.676083483381381,53.70370370370369,52.54931580949897,63.276908822973084,-0.09302113967381054,-0.08187663348565163,-0.011144506188158904,12.809999999999999,13.736606712688879,11.883393287311119,0,75633,0.0,0.0,10.144068249384873
2017-10-12,12.65,12.85,12.65,12.75,9608,12.72,12.700722322254256,53.70370370370369,60.03287720633257,62.19556495075958,-0.08269781972826351,-0.08204087073417402,-0.0006569489940894957,12.760000000000002,13.580121942152562,11.93987805784744,0,75633,0.0,0.0,10.144068249384873
2017-10-13,12.85,13.45,12.8,13.15,55830,12.810000000000002,12.850481548169505,62.71186440677966,73.35525147088839,65.91546045746918,-0.04175849134097476,-0.07398439485553417,0.03222590351455941,12.7375,13.485747953555563,11.989252046444438,0,75633,0.0,0.0,10.144068249384873
2017-10-16,13.5,13.65,13.25,13.25,27892,12.9,12.983654365446338,66.10169491525423,82.2368343139256,71.35591840962132,-0.0012304307373600665,-0.059433602031899346,0.05820317129453928,12.717500000000001,13.384039571218457,12.050960428781545,0,75633,0.0,0.0,10.144068249384873
2017-10-17,13.2,13.25,12.9,12.95,16148,12.940000000000001,12.972436243630893,66.10169491525423,72.77327415800166,71.8283703257481,0.006604721367891031,-0.046225937351941276,0.05283065871983231,12.7,13.321288982680427,12.078711017319572,0,75633,0.0,0.0,10.144068249384873
2017-10-18,13.05,13.1,12.85,13.0,7184,13.02,12.981624162420598,54.54545454545453,69.02833661815495,70.89502575655038,0.01665670981083167,-0.03364940791938669,0.05030611773021836,12.684999999999999,13.2604128952327,12.109587104767298,0,75633,0.0,0.0,10.144068249384873
2017-10-19,13.05,13.4,13.05,13.2,10499,13.11,13.0544161082804,57.44680851063829,76.01889107876993,72.6029808639569,0.04029679523124585,-0.018860167289260182,0.059156962520506035,12.709999999999999,13.327737808459286,12.092262191540712,0,75633,0.0,0.0,10.144068249384873
2017-10-20,13.2,13.3,13.0,13.0,9140,13.080000000000002,13.036277405520266,64.28571428571428,56.23481627473557,67.14692600088313,0.042404590985345436,-0.00660721563433906,0.049011806619684496,12.74,13.352862137841853,12.127137862158147,0,75633,0.0,0.0,10.144068249384873
2017-10-23,13.1,13.3,12.85,13.2,9915,13.069999999999999,13.090851603680179,62.5,65.2676552942681,66.52050243201145,0.05952717066749891,0.0066196616260285335,0.052907509041470374,12.772499999999999,13.41005391928847,12.134946080711527,0,75633,0.0,0.0,10.144068249384873
2017-10-24,13.3,13.75,13.1,13.7,24078,13.219999999999999,13.29390106912012,71.4285714285714,76.84510352951207,69.96203613117834,0.11214996476984318,0.027725722254791463,0.08442424251505172,12.8375,13.56816750304095,12.10683249695905,0,75633,0.0,0.0,10.144068249384873
2017-10-25,13.8,14.4,13.6,14.2,62856,13.459999999999999,13.59593404608008,75.86206896551722,84.56340235300806,74.82915820512159,0.19198662721732163,0.060577903247297504,0.13140872397002412,12.9325,13.833208054810274,12.031791945189724,0,75633,0.0,0.0,10.144068249384873
2017-10-26,14.1,14.35,14.0,14.05,32115,13.63,13.747289364053389,71.1864406779661,85.54226823533874,78.40019488186064,0.24038302512098753,0.0965389276220355,0.14384409749895202,13.035,13.954293206762742,12.115706793237258,0,75633,0.0,0.0,10.144068249384873
2017-10-27,14.05,14.2,13.85,13.85,22129,13.8,13.78152624270226,67.74193548387096,80.63928993467027,79.14655989946385,0.2596066072378669,0.1291524635452018,0.1304541436926651,13.0875,14.065188600731405,12.109811399268596,0,75633,0.0,0.0,10.144068249384873
2017-10-30,14.05,14.1,13.6,13.85,19917,13.929999999999998,13.804350828468174,71.1864406779661,75.42619328978019,77.90643769623597,0.2717093384435376,0.15766383852486898,0.11404549991866864,13.1375,14.162621943965759,12.11237805603424,0,75633,0.0,0.0,10.144068249384873
2017-10-31,14.05,14.1,13.85,13.9,16955,13.969999999999999,13.83623388564545,70.17543859649123,63.61746219318687,73.14344586188628,0.2820837365283939,0.18254781812557397,0.09953591840281995,13.2125,14.230279445656155,12.194720554343846,0,75633,0.0,0.0,10.144068249384873
2017-11-01,14.15,14.25,13.9,14.1,23209,13.95,13.924155923763633,67.9245283018868,66.22116527164842,70.83601899847366,0.30295161267432924,0.20662857703532503,0.09632303563900421,13.282499999999999,14.341402733965758,12.22359726603424,0,75633,0.0,0.0,10.144068249384873
2017-11-02,14.05,14.25,13.9,13.9,11286,13.919999999999998,13.916103949175756,61.81818181818184,50.81411018109904,64.16204939268212,0.29989423230234635,0.2252817080887293,0.07461252421361705,13.344999999999999,14.394714246831091,12.295285753168907,0,75633,0.0,0.0,10.144068249384873
2017-11-03,14.0,14.0,13.75,13.8,7629,13.91,13.877402632783838,66.66666666666671,33.876073454066024,54.066724079810086,0.2861040427538999,0.23744617502176343,0.048657867732136456,13.4,14.423718711365664,12.376281288634337,0,75633,0.0,0.0,10.144068249384873
2017-11-06,13.8,13.85,13.55,13.6,5912,13.860000000000003,13.784935088522559,61.11111111111111,22.58404896937735,43.572499042999176,0.25608490230706593,0.24117392047882394,0.014910981828241993,13.440000000000001,14.428736567544755,12.451263432455248,0,0,1024057.2060599999,0.0,1024067.3501282493
2017-11-07,13.6,13.7,13.5,13.5,6492,13.780000000000001,13.689956725681707,55.769230769230795,15.056032646251566,34.067010244083306,0.22167007828396734,0.2372731520398526,-0.015603073755885266,13.477500000000001,14.414236355652,12.540763644348003,0,0,0.0,0.0,1024067.3501282493
2017-11-08,13.5,13.9,13.5,13.7,9309,13.7,13.693304483787806,63.461538461538446,21.14846620861212,29.760828898926246,0.20813515828542783,0.23144555328896765,-0.02331039500353982,13.532500000000002,14.381779106065963,12.683220893934042,0,0,0.0,0.0,1024067.3501282493
2017-11-09,13.75,13.8,13.15,13.25,14208,13.569999999999999,13.545536322525205,50.87719298245615,14.09897747240808,24.54021175675352,0.15926152970212115,0.21700874857159838,-0.05774721886947723,13.557500000000001,14.33998003169423,12.775019968305772,0,0,0.0,0.0,1024067.3501282493
2017-11-10,13.3,13.4,13.15,13.4,4285,13.49,13.497024215016804,44.000000000000014,18.490227405847822,22.52355030645162,0.1311210910148919,0.19983121706025708,-0.0687101260453652,13.569999999999999,14.333806258157264,12.806193741842733,0,0,0.0,0.0,1024067.3501282493
2017-11-13,13.4,13.5,13.3,13.35,4455,13.440000000000001,13.448016143344537,29.268292682926823,19.734225677972606,21.59377543029195,0.10359087733099415,0.1805831491144045,-0.07699227178341037,13.575,14.331637297521212,12.818362702478787,0,0,0.0,0.0,1024067.3501282493
2017-11-14,13.35,13.75,13.35,13.65,7215,13.469999999999999,13.515344095563027,40.90909090909091,42.78578008161144,28.65777698073178,0.10477272270878402,0.16542106383328042,-0.06064834112449641,13.61,14.310428440313649,12.90957155968635,0,0,0.0,0.0,1024067.3501282493
2017-11-15,13.55,13.8,13.4,13.75,9064,13.479999999999999,13.593562730375353,47.61904761904763,61.8571867210743,39.72424689417929,0.11248188677732074,0.1548332284220885,-0.042351341644767754,13.647499999999999,14.29129732835747,13.003702671642529,0,0,0.0,0.0,1024067.3501282493
2017-11-16,13.7,14.15,13.65,14.0,22697,13.629999999999999,13.729041820250236,53.19148936170214,74.57145781404954,51.33998386746937,0.13718300521532534,0.15130318378073587,-0.014120178565410535,13.6875,14.314297415438372,13.060702584561628,0,0,0.0,0.0,1024067.3501282493
2017-11-17,14.05,15.4,13.95,15.35,73100,14.02,14.269361213500158,69.86301369863014,83.0476385426997,61.90920209254615,0.262664701937803,0.17357548741214932,0.08908921452565369,13.805000000000001,14.697132277187775,12.912867722812228,0,0,0.0,0.0,1024067.3501282493
2017-11-20,15.2,16.55,15.15,16.4,124182,14.63,14.97957414233344,75.55555555555556,88.69842569513314,70.83894329340848,0.44174392641338756,0.22720917521239697,0.21453475120099058,13.965,15.367533422061758,12.562466577938242,0,0,0.0,0.0,1024067.3501282493
2017-11-21,16.6,17.2,16.25,16.9,79675,15.279999999999998,15.619716094888961,81.24999999999999,92.46561713008876,78.04783457230191,0.6169000831801448,0.3051473568059465,0.31175272637419826,14.125,16.015370334088082,12.234629665911916,0,0,0.0,0.0,1024067.3501282493
2017-11-22,16.9,17.4,16.8,17.15,39034,15.959999999999999,16.129810729925975,83.83838383838382,94.97707808672584,83.69091574377654,0.7670435098984854,0.3975265874244543,0.36951692247403106,14.272499999999999,16.578031392109054,11.966968607890944,0,0,0.0,0.0,1024067.3501282493
2017-11-23,17.5,18.7,17.45,18.15,83981,16.79,16.803207153283985,89.56521739130434,96.65138539115057,88.01107229290122,0.955708091972415,0.5091628883340464,0.4465452036383686,14.477499999999997,17.331352659125965,11.62364734087403,0,0,0.0,0.0,1024067.3501282493
2017-11-24,18.1,18.6,17.55,17.75,46750,17.27,17.11880476885599,85.12396694214877,93.00568549886229,89.67594336155491,1.06072213101071,0.6194747368693792,0.44124739414133085,14.6725,17.84353689666336,11.50146310333664,0,0,0.0,0.0,1024067.3501282493
2017-11-27,18.05,18.7,17.8,18.65,70593,17.72,17.62920317923733,86.66666666666669,95.3371236659082,91.56300346300601,1.202704957824066,0.7361207810603165,0.4665841767637495,14.9125,18.497730118137525,11.327269881862472,0,0,0.0,0.0,1024067.3501282493
2017-11-28,18.65,19.1,18.6,18.6,58415,18.06,17.952802119491555,92.12598425196855,95.93903482489122,93.02168058363442,1.2962504209077608,0.8481467090298054,0.4481037118779554,15.147499999999999,19.039475719348783,11.255524280651217,0,0,0.0,0.0,1024067.3501282493
2017-11-29,18.85,18.95,18.6,18.9,43282,18.41,18.268534746327703,92.30769230769235,97.29268988326082,94.44535035017655,1.378700565250739,0.9542574802739922,0.42444308497674677,15.3875,19.572458183781592,11.202541816218408,0,0,0.0,0.0,1024067.3501282493
2017-11-30,18.9,19.05,17.55,17.85,63862,18.35,18.12902316421847,80.00000000000006,67.76034398014494,85.55034822683268,1.343825885573576,1.032171161333909,0.311654724239667,15.584999999999999,19.842710652451682,11.327289347548316,-1,0,0.0,0.0,1024067.3501282493
2017-12-01,18.2,18.25,16.9,17.55,60450,18.310000000000002,17.936015442812312,76.00000000000004,45.17356265342996,72.0914197023651,1.2772565395521678,1.0811882369775607,0.19606830257460706,15.772499999999999,20.029550034942105,11.515449965057893,-1,0,0.0,0.0,1024067.3501282493
2017-12-04,17.75,17.8,17.45,17.5,19727,18.080000000000002,17.790676961874876,75.16778523489937,30.115708435619975,58.09951594678339,1.2065568349536022,1.1062619565727692,0.10029487838083306,15.967499999999998,20.165508456399365,11.769491543600628,-1,0,0.0,0.0,1024067.3501282493
2017-12-05,17.3,17.8,17.0,17.1,32021,17.78,17.560451307916587,70.3947368421053,20.077138957079985,45.42539028354892,1.1055065611518415,1.1061108774885837,-0.0006043163367421833,16.1475,20.21351463352023,12.081485366479772,-1,0,0.0,0.0,1024067.3501282493
2017-12-06,16.45,16.5,15.85,15.85,46523,17.169999999999998,16.99030087194439,53.333333333333336,13.38475930471999,34.74517995727261,0.9140226536302087,1.0676932327169086,-0.1536705790866999,16.255,20.16727555266761,12.342724447332387,0,0,0.0,0.0,1024067.3501282493
2017-12-07,16.35,17.4,16.2,17.4,80250,17.080000000000002,17.126867247962927,56.250000000000014,34.75650620314662,34.74895537256395,0.8772301602314343,1.0296006182198139,-0.15237045798837956,16.4625,20.148944764268236,12.77605523573176,0,0,0.0,0.0,1024067.3501282493
2017-12-08,17.45,18.55,17.25,18.2,58121,17.21,17.48457816530862,57.83132530120483,56.50433746876442,42.000749404630774,0.9022248715545409,1.0041254688867594,-0.10190059733221846,16.7025,20.179204617881815,13.225795382118184,0,0,0.0,0.0,1024067.3501282493
2017-12-11,18.35,18.4,17.75,18.25,30198,17.360000000000003,17.739718776872415,56.790123456790134,71.00289164584295,51.6681301517015,0.9155144616617719,0.986403267441762,-0.07088880577999013,16.947499999999998,20.122161399267767,13.77283860073223,0,0,0.0,0.0,1024067.3501282493
2017-12-12,18.15,18.45,17.85,18.25,39702,17.59,17.909812517914943,50.70422535211269,80.66859443056197,61.33495157798832,0.9154933204447921,0.9722212780423681,-0.056727957597575984,17.177500000000002,20.011485709208998,14.343514290791004,0,0,0.0,0.0,1024067.3501282493
2017-12-13,18.8,19.1,18.15,18.4,59649,18.1,18.07320834527663,54.74452554744526,87.11239628704132,69.92743314767266,0.9170095964663076,0.9611789417271561,-0.04416934526084848,17.41,19.81095814207596,15.009041857924037,0,0,0.0,0.0,1024067.3501282493
2017-12-14,18.4,18.85,18.15,18.8,32338,18.380000000000003,18.315472230184422,51.18110236220473,91.40826419136089,77.0877101622354,0.9396561421074807,0.956874381803221,-0.017218239695740323,17.65,19.54604852258609,15.753951477413906,0,0,0.0,0.0,1024067.3501282493
2017-12-15,18.9,19.6,18.65,18.85,89549,18.509999999999998,18.493648153456284,51.96850393700788,94.27217612757393,82.8158654840149,0.9506794340815325,0.9556353922588834,-0.004955958177350839,17.825,19.468928222277643,16.181071777722355,0,0,0.0,0.0,1024067.3501282493
2017-12-18,18.85,18.95,18.15,18.2,27741,18.5,18.39576543563752,44.77611940298508,62.84811741838262,76.15994946213748,0.896630110880789,0.9438343359832645,-0.04720422510247546,17.915,19.42896829557324,16.401031704426757,0,0,0.0,0.0,1024067.3501282493
2017-12-19,18.65,18.9,18.5,18.9,27929,18.63,18.56384362375835,58.267716535433046,75.23207827892175,75.85065906773224,0.8999062239185989,0.9350487135703315,-0.03514248965173261,18.014999999999997,19.51169636199229,16.518303638007705,0,0,0.0,0.0,1024067.3501282493
